Iteracao,Particula,X0,X1
3,23,-3.918342,-0.740796
3,24,-5.120000,-2.850138
3,25,-0.403879,1.625859
3,26,0.223499,0.896016
3,27,-3.434496,1.458760
3,28,-3.778314,-2.781705
3,29,-2.868459,0.847639
3,30,-4.556800,5.120000
4,1,0.000000,5.120000
4,2,-0.563200,1.059506
4,3,2.114023,0.000000
4,4,0.000000,-4.107341
4,5,1.906585,2.336265
4,6,4.049949,-3.626574
4,7,2.645452,-2.753726
4,8,-4.531200,-2.006339
4,9,-3.932340,0.000000
4,10,2.296707,-3.440013
4,11,0.069361,2.111461
4,12,-4.531200,1.365615
4,13,-3.472143,-4.185290
4,14,-4.708176,-4.293073
4,15,-0.418668,0.670883
4,16,3.765075,1.661581
4,17,-4.531200,-2.367454
4,18,-5.120000,-2.545058
4,19,3.734431,-0.000064
4,20,-4.531200,1.661367
4,21,-5.120000,2.402287
4,22,-0.810289,2.834370
4,23,-1.145081,0.969372
4,24,0.000000,-2.211350
4,25,-3.558011,3.887307
4,26,-2.105552,1.021634
4,27,0.035496,-0.135661
4,28,-5.120000,2.338295
4,29,-0.990088,0.542726
4,30,0.563200,0.000000
5,1,-2.008091,1.996538
5,2,-3.432542,0.881180
5,3,0.501055,-3.146841
5,4,-4.424133,-4.214573
5,5,-3.213415,-2.783735
5,6,2.163258,-2.337241
5,7,-2.474548,2.163841
5,8,0.588800,-0.899127
5,9,-3.864929,5.120000
5,10,-0.348318,1.679987
5,11,0.267091,1.519816
5,12,0.588800,1.866294
5,13,1.647857,0.934710
5,14,0.411824,0.826927
5,15,-2.639740,4.666993
5,16,-1.354925,-2.349135
5,17,-5.120000,1.182859
5,18,0.000000,2.574942
5,19,1.498189,1.213745
5,20,-4.323228,0.144463
5,21,0.000000,0.828616
5,22,-2.807804,-1.289666
5,23,3.378718,2.482150
5,24,1.754043,2.336517
5,25,-2.592497,-1.232693
5,26,-0.935596,0.917623
5,27,3.030820,0.217684
5,28,0.000000,5.120000
5,29,2.550491,0.191103
5,30,4.333489,-4.314850
6,1,-0.895580,-2.214962
6,2,1.687458,0.038310
6,3,1.900737,-0.075126
6,4,0.695867,-3.154841
6,5,-3.642217,-2.500868
6,6,-2.956742,-0.494060
6,7,-0.212137,0.527141
6,8,4.276325,2.945117
6,9,1.255071,0.277022
6,10,-1.977119,2.133439
6,11,0.230630,1.627417
6,12,4.229850,0.714522
6,13,5.120000,5.120000
6,14,4.313153,5.120000
6,15,0.173490,3.170773
6,16,-4.618517,0.881917
6,17,0.000000,-0.286834
6,18,4.480000,5.120000
6,19,-2.841545,-0.533836
6,20,0.796772,-0.399743
6,21,4.480000,-0.264935
6,22,1.213258,-4.120125
6,23,1.655621,-0.305657
6,24,-0.742090,1.393603
6,25,-1.129440,-3.673689
6,26,1.411318,0.920222
6,27,-2.089180,0.172592
6,28,3.282052,0.000000
6,29,1.930039,-0.038375
6,30,-0.786511,0.805150
7,1,-0.154390,2.087074
7,2,0.644663,0.944801
7,3,2.601706,3.438501
7,4,2.884801,1.965159
7,5,-1.156107,2.619132
7,6,-4.432899,-4.817745
7,7,2.147885,-0.562827
7,8,-0.466882,-1.961330
7,9,-1.791372,-3.620312
7,10,-2.827022,1.728841
7,11,-0.054193,2.023129
7,12,-0.890150,-1.832175
7,13,0.000000,0.000000
7,14,-0.534778,0.000000
7,15,2.354949,-1.167645
7,16,-5.120000,1.520926
7,17,4.454400,-1.396577
7,18,2.508184,0.000000
7,19,-1.594443,-1.543339
7,20,2.946567,0.702964
7,21,-0.640000,-0.387088
7,22,2.743546,0.950195
7,23,-3.260669,-0.458821
7,24,-4.723876,-1.423580
7,25,2.675148,1.446311
7,26,2.346746,-0.893517
7,27,-1.812612,-0.243684
7,28,-1.837948,-4.242460
7,29,0.191068,-0.226164
7,30,-3.792933,4.707176
8,1,-1.232344,2.567484
8,2,-2.131813,0.847903
8,3,0.813017,4.567730
8,4,-2.235199,-1.644857
8,5,1.389539,-1.348967
8,6,0.687101,0.302255
8,7,1.683895,-0.122273
8,8,-2.967581,-2.493887
8,9,-5.120000,1.499688
8,10,-0.701651,-1.709564
8,11,-0.276807,2.321511
8,12,-4.158986,-1.641534
8,13,-4.428800,-4.428800
8,14,-4.728154,-4.428800
8,15,-1.061911,-1.777653
8,16,0.000000,0.775485
8,17,-0.665600,-0.141147
8,18,-2.611816,-3.267724
8,19,3.525557,-1.250125
8,20,0.547051,0.740842
8,21,-3.812840,0.634325
8,22,2.289425,3.240957
8,23,1.136723,0.068304
8,24,-0.982744,-1.194709
8,25,0.781481,2.480304
8,26,-0.573909,1.939226
8,27,2.973809,-0.332205
8,28,-4.453672,0.877540
8,29,-0.459690,-0.022937
8,30,1.327067,-0.177411
9,1,-2.018668,-2.552516
9,2,0.890176,-0.110038
9,3,-1.397503,-0.552270
9,4,-1.814304,-2.184309
9,5,1.523516,-3.716993
9,6,3.591631,-0.516138
9,7,-0.367462,0.561007
9,8,-2.261137,0.138777
9,9,0.000000,1.834644
9,10,0.755517,1.202959
9,11,-0.117687,-0.427272
9,12,0.961014,-0.291209
9,13,0.691200,-3.416643
9,14,-4.044909,0.096520
9,15,-2.198395,-2.000699
9,16,4.403200,-0.947029
9,17,-4.878632,1.023794
9,18,-5.120000,1.852276
9,19,1.849462,0.869658
9,20,-2.742194,0.867232
9,21,1.307160,1.739964
9,22,0.797425,-1.879043
9,23,4.616641,0.415643
9,24,2.712707,1.365039
9,25,-1.860786,-0.332125
9,26,-3.619839,1.743650
9,27,1.287755,-0.144890
9,28,0.666328,4.133692
9,29,-0.105810,0.185212
9,30,4.650301,-3.154895
10,1,-0.923941,2.567484
10,2,3.107073,-0.770848
10,3,3.525683,-3.602170
10,4,2.070071,2.453370
10,5,-3.596484,-3.430416
10,6,-1.528369,-5.120000
10,7,-1.671563,0.096229
10,8,1.575850,1.246983
10,9,4.377600,1.014188
10,10,1.134427,3.181828
10,11,0.264799,-0.566618
10,12,3.780908,1.051224
10,13,4.547166,1.703357
10,14,-1.733296,3.891571
10,15,2.809093,0.451531
10,16,-0.716800,0.019216
10,17,-5.120000,-1.562408
10,18,0.000000,3.906307
10,19,-0.514346,2.352576
10,20,-1.943398,0.900065
10,21,4.586020,-0.894545
10,22,-0.618702,-3.648599
10,23,-0.503359,0.264413
10,24,3.197919,0.413450
10,25,-3.320343,-1.987039
10,26,0.539981,0.189275
10,27,-1.711058,0.259960
10,28,-1.008816,-0.986308
10,29,0.810830,0.059079
10,30,-0.469699,-5.120000
11,1,0.480932,5.120000
11,2,-2.012927,1.150523
11,3,-0.135321,-3.481804
11,4,-1.856845,-0.525397
11,5,-5.120000,1.689584
11,6,-4.111181,0.000000
11,7,-0.524054,-0.342775
11,8,2.539230,0.818803
11,9,4.141153,1.213501
11,10,-3.985573,1.617134
11,11,0.017667,3.919159
11,12,-1.339092,-1.600441
11,13,-0.572834,1.746262
11,14,-2.647601,0.296583
11,15,0.420647,-0.419934
11,16,-2.746225,1.365972
11,17,0.000000,-1.646630
11,18,4.352000,4.145962
11,19,0.193624,0.881325
11,20,3.176602,-0.570710
11,21,-0.533980,0.399654
11,22,0.421398,1.471401
11,23,-4.073730,-0.371441
11,24,-1.922081,-1.495609
11,25,1.799657,-1.864816
11,26,2.376563,-0.714456
11,27,-3.028936,0.163621
11,28,-0.952645,-4.782121
11,29,1.669653,-0.257639
11,30,-4.143287,0.000000
12,1,-3.450577,0.000000
12,2,-1.671025,1.196950
12,3,-2.840964,1.638196
12,4,-2.050436,-2.843100
12,5,0.000000,2.833081
12,6,-3.754924,4.326400
12,7,1.313179,-0.281530
12,8,2.104308,-3.470548
12,9,-0.978847,0.823045
12,10,0.116822,0.128274
12,11,-0.224315,-0.068262
12,12,-3.042098,-3.049603
12,13,-4.045190,-1.176065
12,14,-0.378925,-3.324378
12,15,-3.954343,-2.435770
12,16,-0.610994,2.146071
12,17,4.326400,1.297286
12,18,5.120000,-0.318923
12,19,0.628114,-2.106330
12,20,1.421822,-1.095976
12,21,-4.731548,1.830721
12,22,1.858453,4.814770
12,23,1.046270,0.221919
12,24,-3.029484,1.117678
12,25,2.847095,3.255184
12,26,0.035986,-0.187849
12,27,1.548115,-0.577620
12,28,-0.006322,0.337879
12,29,1.372367,-0.108267
12,30,-3.158879,4.542241
13,1,-5.120000,-3.736158
13,2,1.007475,-0.211261
13,3,2.279036,2.568857
13,4,0.173445,-2.426617
13,5,4.300800,1.809666
13,6,-2.180405,5.120000
13,7,0.213974,0.797874
13,8,-3.015692,-0.442360
13,9,-4.391038,-0.390639
13,10,3.449287,-1.131874
13,11,-0.151014,0.283673
13,12,1.751242,-0.122222
13,13,1.027177,0.652611
13,14,-2.749072,-1.818756
13,15,-0.857799,-2.441569
13,16,2.505094,0.863455
13,17,-0.793600,-0.870314
13,18,0.000000,-2.292279
13,19,0.189341,-3.704090
13,20,-1.769737,3.574623
13,21,0.388452,-0.045021
13,22,0.724113,-0.305230
13,23,4.123850,0.213366
13,24,-2.449196,0.631755
13,25,-2.272905,-1.864816
13,26,-2.156220,0.734015
13,27,0.908003,-0.305718
13,28,-0.564500,2.314745
13,29,-1.135886,0.092167
13,30,1.747801,5.120000
14,1,0.000000,0.331298
14,2,2.268604,-1.198750
14,3,3.739817,-0.834085
14,4,1.909686,2.693383
14,5,5.120000,0.144965
14,6,-0.563170,0.000000
14,7,-1.655855,0.302265
14,8,0.103188,1.448168
14,9,0.728962,1.139097
14,10,3.000205,-0.217296
14,11,0.285014,0.975294
14,12,3.683684,1.030993
14,13,3.889698,1.271386
14,14,-3.544878,1.540393
14,15,2.756430,2.063014
14,16,3.724574,-1.413910
14,17,-4.204203,-1.424282
14,18,-4.275200,2.827721
14,19,-0.173982,1.415910
14,20,-0.908817,-1.545377
14,21,4.288156,-0.605164
14,22,-0.691819,-4.770102
14,23,-0.477050,-0.245661
14,24,1.352155,-1.043282
14,25,-1.436515,-0.874750
14,26,-0.225612,0.442566
14,27,-0.187496,0.552385
14,28,-1.096916,-0.776898
14,29,1.867259,0.188965
14,30,-0.785418,0.000000
15,1,2.528569,5.120000
15,2,-1.614284,-0.357188
15,3,1.238360,-2.826289
15,4,0.033277,-0.896930
15,5,0.000000,0.032541
15,6,-2.321717,-4.249600
15,7,-0.501793,-0.569104
15,8,2.524721,-3.327273
15,9,0.754797,0.255501
15,10,-0.703680,1.123218
15,11,-0.118007,0.630308
15,12,2.103134,-3.401587
15,13,-1.230302,-1.425957
15,14,-1.751983,-0.236849
15,15,-1.384602,1.409332
15,16,0.593935,0.503236
15,17,0.815443,-1.414324
15,18,0.844800,5.120000
15,19,0.429423,2.712066
15,20,0.891779,-3.133550
15,21,0.679227,2.507718
15,22,0.301174,-1.082402
15,23,-0.869075,-0.021697
15,24,-0.331595,0.191717
15,25,3.683485,0.938107
15,26,1.406116,0.087609
15,27,-0.584448,-0.108328
15,28,0.322953,-2.182632
15,29,4.077401,0.162506
15,30,-1.341089,-4.249600
16,1,-0.311786,0.000000
16,2,0.796805,1.069677
16,3,-1.275468,-1.060092
16,4,-1.578501,-3.595003
16,5,-4.224000,-0.072113
16,6,-3.068615,-0.997956
16,7,0.599596,-0.301866
16,8,-2.595279,1.792727
16,9,-1.957769,-0.438213
16,10,-2.643122,1.342590
16,11,-0.267806,0.796603
16,12,-3.016866,-0.727232
16,13,-2.714138,0.917962
16,14,0.984177,-1.375192
16,15,-4.133589,-3.137038
16,16,-3.258574,1.813503
16,17,3.320399,-1.007686
16,18,3.534713,1.150811
16,19,-0.017479,2.805051
16,20,0.232549,0.698567
16,21,-3.991133,0.189397
16,22,1.896354,2.702158
16,23,0.338632,0.180475
16,24,-4.634413,1.103498
16,25,1.596116,0.564104
16,26,-1.827114,1.140159
16,27,0.354265,-0.594823
16,28,0.591374,-2.954049
16,29,2.837475,-0.045529
16,30,-0.575227,-0.685054
17,1,-3.431601,-3.248688
17,2,2.371581,1.871505
17,3,2.928339,1.494208
17,4,1.394968,1.524997
17,5,-5.120000,0.137655
17,6,-0.170220,3.190067
17,7,-0.367748,1.054920
17,8,-0.629032,2.377959
17,9,0.939050,0.095307
17,10,-0.625720,-1.749324
17,11,0.465841,1.834240
17,12,-4.555849,1.802302
17,13,1.871573,1.142926
17,14,-0.882153,0.634950
17,15,0.986411,-1.284121
17,16,-1.666860,-1.308663
17,17,-1.799601,0.753340
17,18,-0.911790,-3.969189
17,19,-0.061969,1.956830
17,20,-0.832168,2.915874
17,21,1.128867,-0.664603
17,22,-0.311728,1.886481
17,23,-0.542987,0.082045
17,24,-2.721301,-0.241565
17,25,-3.495725,-1.755969
17,26,-0.446103,0.156244
17,27,0.479442,-0.399540
17,28,-0.836938,2.050213
17,29,-0.290402,-0.145294
17,30,0.364834,3.618701
18,1,-3.558503,-0.224622
18,2,-2.748419,-1.191409
18,3,2.386353,0.755644
18,4,1.441905,4.031091
18,5,0.000000,-0.006442
18,6,0.884422,-1.929933
18,7,-0.559956,-1.088827
18,8,2.857367,-0.943607
18,9,2.217357,0.421480
18,10,2.952055,1.634090
18,11,-0.268626,-0.555943
18,12,0.564151,0.682168
18,13,4.128145,-0.650954
18,14,-5.120000,0.431089
18,15,2.425073,1.195599
18,16,3.444179,-0.009781
18,17,-3.873879,-1.443088
18,18,-3.148591,1.150811
18,19,-0.002898,0.050214
18,20,-0.093090,-1.510910
18,21,2.892514,1.801896
18,22,-1.006027,-3.233519
18,23,-1.122393,-0.211225
18,24,0.230635,-0.805719
18,25,1.624275,1.259265
18,26,0.720079,-0.032079
18,27,-0.327104,0.070358
18,28,-1.233124,0.953313
18,29,0.352050,-0.010172
18,30,0.032015,-1.501299
19,1,1.561497,3.450278
19,2,-0.902946,-1.576998
19,3,-1.904220,-1.430460
19,4,0.086937,-1.088909
19,5,4.147200,-0.113419
19,6,0.563512,-5.120000
19,7,1.045162,-0.020260
19,8,1.241097,-3.559679
19,9,-0.771098,0.138908
19,10,-2.167945,0.823621
19,11,-0.359598,2.344965
19,12,1.643141,-2.064594
19,13,0.719801,-0.251298
19,14,0.000000,-1.051481
19,15,0.096478,-2.607560
19,16,4.658655,1.943370
19,17,1.246121,-1.877996
19,18,-2.142579,4.021756
19,19,0.049192,-1.565246
19,20,0.681805,-2.544064
19,21,1.154873,-0.688690
19,22,0.987425,-3.473451
19,23,-1.022820,-0.065515
19,24,-1.986220,0.138206
19,25,3.355113,1.225170
19,26,-2.882463,0.324941
19,27,-0.276952,0.335820
19,28,-1.165096,-1.149767
19,29,0.714996,0.050219
19,30,-0.631560,-1.422417
20,1,-2.645000,-0.248448
20,2,1.844091,0.591592
20,3,0.194073,1.263131
20,4,-1.185694,-3.612632
20,5,-0.309483,0.066871
20,6,0.435407,0.000000
20,7,0.326321,0.840461
20,8,-2.379261,-2.044196
20,9,-0.704960,-0.161909
20,10,-1.783513,-1.047788
20,11,0.704333,1.930487
20,12,0.211029,-1.743124
20,13,-2.827437,0.377049
20,14,4.121600,-1.223223
20,15,-2.949662,-2.760681
20,16,-0.461345,0.427981
20,17,-0.119724,-1.599247
20,18,2.977421,2.692628
20,19,-0.077313,2.871034
20,20,-0.424400,2.575936
20,21,-1.581499,1.317459
20,22,1.747103,1.646549
20,23,-0.596329,0.107265
20,24,-3.257926,0.587893
20,25,-1.428948,-1.323393
20,26,-2.381669,1.083307
20,27,0.073016,-0.028919
20,28,-0.275559,-1.619254
20,29,0.955280,-0.089438
20,30,-0.732600,1.171980
21,1,-1.299141,-1.092757
21,2,1.608250,0.481639
21,3,2.331191,0.422839
21,4,0.253554,-3.723322
21,5,-3.307376,0.138509
21,6,0.594018,1.158463
21,7,1.095771,0.853385
21,8,-2.125260,0.921970
21,9,3.940149,0.091940
21,10,1.726051,-0.279209
21,11,-0.036625,0.745131
21,12,-1.124769,0.704611
21,13,-1.027443,0.663166
21,14,4.720872,-0.885400
21,15,-1.746678,-0.550409
21,16,-3.601059,-1.476778
21,17,-2.522524,1.596125
21,18,-2.142579,-1.708239
21,19,-0.077754,5.120000
21,20,-0.339336,1.853108
21,21,-1.844921,1.120794
21,22,0.506421,-3.442547
21,23,0.078618,0.040249
21,24,-3.826262,-0.270150
21,25,-2.385039,-0.240146
21,26,1.443110,0.679790
21,27,0.289286,-0.270749
21,28,0.734918,-0.043623
21,29,0.982042,-0.068413
21,30,-0.197761,0.255305
22,1,-0.275576,-0.165435
22,2,-1.926741,-0.521949
22,3,0.746263,-0.910590
22,4,1.086059,1.396678
22,5,1.812624,-0.304627
22,6,0.961708,-3.961537
22,7,1.360660,-1.360025
22,8,2.994740,-0.773533
22,9,-0.209480,0.270132
22,10,1.985841,0.884451
22,11,-0.599461,1.648567
22,12,-1.966112,1.635758
22,13,3.012886,-1.490764
22,14,-0.399128,-0.352435
22,15,0.706102,0.366637
22,16,1.518941,-1.595884
22,17,2.597476,1.944168
22,18,-2.347320,3.411761
22,19,0.036999,0.000000
22,20,0.022896,0.480304
22,21,-1.732601,0.336200
22,22,-0.873534,-1.377246
22,23,0.519098,-0.021067
22,24,0.064141,-0.786137
22,25,2.734961,0.872108
22,26,-1.632492,0.353146
22,27,0.007923,-0.120691
22,28,-2.434014,0.982128
22,29,0.304229,0.023378
22,30,0.202438,-0.934954
23,1,0.224475,1.318917
23,2,0.799338,-0.380552
23,3,-1.557408,-1.459848
23,4,0.211523,3.820501
23,5,4.606189,0.101809
23,6,0.144065,-4.939870
23,7,0.784326,-0.954933
23,8,2.533088,-1.835364
23,9,-1.707485,0.086534
23,10,-2.366359,-0.945292
23,11,-0.325731,2.033859
23,12,-1.881116,-1.331984
23,13,1.583196,-1.539460
23,14,-3.746070,0.183241
23,15,-0.694921,-1.213156
23,16,3.372119,1.007263
23,17,3.073538,-1.917446
23,18,2.772680,4.306652
23,19,0.067374,-4.044800
23,20,0.274338,-0.149634
23,21,-0.177675,-0.389797
23,22,0.078983,0.867056
23,23,-0.400306,0.012798
23,24,1.809569,-0.066431
23,25,-1.054626,0.466926
23,26,-1.180299,0.495257
23,27,-0.198116,0.158136
23,28,0.007516,-0.411713
23,29,-0.085314,0.052771
23,30,-1.235400,-0.724863
24,1,-1.789997,2.526841
24,2,1.793907,0.179008
24,3,2.816847,1.962989
24,4,-0.695133,-1.299499
24,5,-0.513811,0.194443
24,6,-0.103536,-0.276162
24,7,0.416610,0.111504
24,8,-2.586912,-0.651616
24,9,2.606595,-0.171866
24,10,0.473793,0.199961
24,11,0.645358,1.830009
24,12,2.755278,-1.548625
24,13,-3.139087,1.940711
24,14,-2.131400,-0.055949
24,15,-1.017281,-0.314944
24,16,0.564443,0.749614
24,17,-2.046462,-0.409427
24,18,5.120000,4.213233
24,19,0.041714,1.075200
24,20,-0.293920,-0.228478
24,21,1.445131,1.955890
24,22,0.749901,2.473518
24,23,-0.571854,0.058339
24,24,-2.783953,0.675533
24,25,-0.139076,-1.008391
24,26,0.887511,0.732835
24,27,-0.039130,-0.212429
24,28,0.818360,-1.253366
24,29,0.978175,0.009593
24,30,-2.023550,0.838421
25,1,-0.398773,2.523359
25,2,-0.620815,-0.013712
25,3,3.097628,-2.312998
25,4,-0.321417,-4.074810
25,5,-3.457017,-0.158710
25,6,1.103302,1.588553
25,7,0.569087,0.650503
25,8,-0.077321,0.995799
25,9,-0.197900,-0.056542
25,10,1.928047,0.790975
25,11,1.113274,1.545170
25,12,0.364939,0.696478
25,13,1.980913,-1.261029
25,14,2.966873,-0.942629
25,15,-1.144043,0.055930
25,16,-2.796709,-0.659375
25,17,-5.028328,0.387016
25,18,0.000000,1.916286
25,19,-0.011283,3.515922
25,20,-0.057296,1.239048
25,21,0.328334,-0.977809
25,22,-0.474159,0.536393
25,23,0.626425,0.033877
25,24,-0.881297,0.585925
25,25,0.779688,-1.392105
25,26,0.470201,-0.356819
25,27,0.141509,0.029180
25,28,-1.619052,0.482184
25,29,0.183596,-0.033055
25,30,-2.237255,-0.853616
26,1,-0.908595,-1.562538
26,2,-0.826762,-0.149660
26,3,0.460216,-0.003979
26,4,0.444683,1.021941
26,5,1.662983,-0.046327
26,6,0.260207,-3.531447
26,7,0.427130,-0.493582
26,8,2.010332,1.870560
26,9,-0.472051,0.371610
26,10,-1.422478,-0.531913
26,11,-1.173264,1.093330
26,12,-3.251118,0.164370
26,13,0.474488,-3.398082
26,14,2.532452,-1.799904
26,15,0.890242,0.267123
26,16,1.888393,-0.840541
26,17,-5.120000,0.310371
26,18,-3.968000,-3.203714
26,19,-0.010779,3.265516
26,20,0.256285,1.681501
26,21,-1.051907,0.261857
26,22,0.451451,-0.864059
26,23,0.360468,-0.037193
26,24,1.551450,-0.325265
26,25,-0.882092,0.012103
26,26,-1.519645,1.876542
26,27,0.242636,0.121887
26,28,-0.849575,0.581340
26,29,-0.241706,-0.023316
26,30,0.410413,-1.755167
27,1,-0.441609,-1.472501
27,2,2.334014,-0.036396
27,3,-1.870466,1.689557
27,4,0.672156,0.960200
27,5,2.158560,0.169021
27,6,-0.296947,-3.225036
27,7,0.774594,-0.584104
27,8,-1.860880,-2.084281
27,9,1.736033,0.115883
27,10,-0.807127,-0.689297
27,11,-1.777873,-0.423468
27,12,-1.534760,-0.872557
27,13,-1.853846,1.721918
27,14,-2.587548,1.084959
27,15,-0.777599,-0.037004
27,16,-0.050959,-0.553273
27,17,0.000000,-2.566942
27,18,1.152000,0.459104
27,19,0.020550,-0.587186
27,20,0.112610,-1.159062
27,21,1.571571,2.435282
27,22,0.293633,-0.531307
27,23,-0.572215,-0.074993
27,24,-3.568550,-0.107676
27,25,-2.108948,1.082051
27,26,-1.769277,-1.849136
27,27,-0.022515,-0.060110
27,28,0.767836,-0.553423
27,29,0.295672,0.035211
27,30,0.469829,-1.806158
28,1,-0.932176,2.701795
28,2,1.939757,0.060983
28,3,3.249534,1.854273
28,4,-1.238441,-1.016493
28,5,-2.961440,0.038115
28,6,0.762131,1.894964
28,7,-0.344542,0.902079
28,8,0.186980,-1.424288
28,9,-0.570924,-0.105479
28,10,1.976365,1.672487
28,11,0.971998,3.262562
28,12,0.796040,-1.866756
28,13,1.215220,2.237137
28,14,-2.960766,-1.052418
28,15,-1.212894,-0.250768
28,16,-1.397056,1.875021
28,17,3.289778,1.106926
28,18,2.984575,3.275043
28,19,0.039755,-2.072699
28,20,-0.375764,-1.575562
28,21,-0.061196,-0.944792
28,22,-0.168438,1.324892
28,23,-0.854757,0.123266
28,24,-2.083747,0.222507
28,25,2.464825,1.532908
28,26,1.001612,-0.925117
28,27,-0.181150,-0.196185
28,28,-2.551666,-1.188174
28,29,0.639775,0.046069
28,30,-1.943176,3.313842
29,1,0.074605,1.308274
29,2,1.627733,0.052323
29,3,4.078724,-3.265727
29,4,0.042022,-2.161756
29,5,-1.868095,-0.095386
29,6,1.239299,0.161474
29,7,-0.052874,-0.843322
29,8,1.167684,3.083984
29,9,0.262096,-0.039479
29,10,-1.440857,-0.251718
29,11,0.549576,0.513877
29,12,2.158764,-2.195488
29,13,1.258317,-2.882863
29,14,2.159234,-1.196243
29,15,-0.019310,0.014925
29,16,0.503336,-0.201630
29,17,-1.205251,1.442502
29,18,1.106813,1.904902
29,19,0.026707,3.047301
29,20,0.039634,-0.702182
29,21,-1.220828,-2.893263
29,22,-0.041235,1.721190
29,23,1.180165,0.133375
29,24,2.915324,-0.037589
29,25,2.619296,-0.986185
29,26,2.039100,-0.204949
29,27,-0.095210,-0.024120
29,28,-1.338394,-0.669775
29,29,1.009342,-0.000032
29,30,-0.819737,2.334235
30,1,0.559672,-0.461579
30,2,0.219890,0.011603
30,3,-1.041276,1.854273
30,4,0.951762,1.337137
30,5,2.924935,0.032460
30,6,0.843792,-3.219196
30,7,2.147474,-0.951207
30,8,-0.407359,2.457391
30,9,1.118775,0.210976
30,10,-1.612703,-1.109769
30,11,-0.626861,-0.184287
30,12,-2.961236,2.264795
30,13,-1.394700,-1.332896
30,14,4.390382,0.683334
30,15,0.895686,0.212168
30,16,0.260572,-0.358321
30,17,-3.805164,-0.926982
30,18,-1.527118,-0.988550
30,19,-0.003450,4.694319
30,20,0.294436,0.442607
30,21,0.604394,1.039372
30,22,0.096692,0.365695
30,23,0.364420,0.010452
30,24,1.849616,-0.120371
30,25,-2.500704,-2.189415
30,26,0.179474,-0.648975
30,27,0.186987,0.119913
30,28,1.242059,0.264909
30,29,-0.418960,-0.034814
30,30,1.520861,-1.778249
31,1,-4.538485,0.105990
31,2,-1.059833,-0.016100
31,3,-3.156515,0.681738
31,4,-1.810326,1.572698
31,5,-2.195065,0.024186
31,6,-0.932959,1.130811
31,7,-1.491328,1.698658
31,8,-0.934966,-2.662609
31,9,-0.477777,-0.003325
31,10,-0.425592,1.316533
31,11,-0.702184,0.761675
31,12,-1.341017,-0.116663
31,13,-1.187496,2.410854
31,14,-0.729618,-0.069043
31,15,-0.014265,-0.015446
31,16,-0.298770,2.285765
31,17,1.314836,-0.815462
31,18,0.149049,-1.125850
31,19,0.027412,-0.425681
31,20,-0.413217,1.118184
31,21,0.630615,3.108407
31,22,0.135061,-0.680094
31,23,-0.933798,-0.077327
31,24,-3.270384,0.171484
31,25,-2.927834,2.930585
31,26,0.125110,-0.353065
31,27,0.269224,-0.168055
31,28,0.402856,-0.131215
31,29,-0.064804,0.013986
31,30,-1.558461,-1.693814
32,1,0.581515,1.640976
32,2,-0.710340,-0.024204
32,3,1.963485,-2.035857
