Iteracao,Particula,X0,X1
7,12,0.908752,-2.713376
7,13,-1.836429,-1.689380
7,14,-5.120000,1.382717
7,15,-3.041660,2.763157
7,16,-5.120000,0.936628
7,17,3.679052,-5.120000
7,18,-1.066889,-0.251202
7,19,-3.020062,-1.971883
7,20,0.624485,2.644230
7,21,0.041713,-3.576691
7,22,2.634882,-3.402490
7,23,-0.329589,-0.924589
7,24,-0.715861,-2.762393
7,25,1.023787,2.722699
7,26,-3.618044,-3.492784
7,27,3.105242,-3.353666
7,28,-3.801477,-2.087466
7,29,4.142596,-1.713583
7,30,1.765363,-3.821985
8,1,-0.203205,-3.531535
8,2,-1.392549,2.407102
8,3,-4.144418,-3.673411
8,4,0.226059,0.000000
8,5,-0.054595,2.972563
8,6,-1.132323,-2.802930
8,7,3.652962,-3.109959
8,8,-2.373146,2.058320
8,9,0.000000,-1.130112
8,10,-5.120000,5.120000
8,11,-0.079567,-3.994207
8,12,0.544661,-3.722970
8,13,-0.851149,-2.355865
8,14,-2.446064,1.289870
8,15,-3.064107,2.305988
8,16,-1.743205,0.881196
8,17,1.673165,-4.910191
8,18,-0.052271,-0.247261
8,19,-5.120000,-1.900502
8,20,0.205436,0.020680
8,21,-2.354926,-3.325922
8,22,-0.604158,-5.120000
8,23,1.838495,-1.420069
8,24,2.814640,-1.029519
8,25,0.992851,3.111726
8,26,-5.120000,-3.909103
8,27,4.605727,-4.669764
8,28,-3.623138,2.377688
8,29,4.139598,-1.664627
8,30,5.120000,-5.120000
9,1,-1.068024,-3.505744
9,2,-0.360942,2.410494
9,3,-4.325930,-2.963544
9,4,-1.114290,-4.403200
9,5,-1.717198,3.117356
9,6,-1.730148,-2.952518
9,7,3.662363,-2.412484
9,8,-0.485434,2.147643
9,9,4.403200,-1.107987
9,10,-0.119953,2.735983
9,11,0.021167,-5.120000
9,12,0.294464,-2.917671
9,13,0.483781,-2.606854
9,14,0.410469,1.211972
9,15,-3.079656,2.307139
9,16,1.160839,0.833524
9,17,-0.080621,-4.759886
9,18,0.820301,-0.243872
9,19,-0.519229,-1.848996
9,20,-0.190388,-0.747365
9,21,-5.120000,-3.006347
9,22,-2.983357,0.000000
9,23,3.902999,-1.688897
9,24,5.120000,1.192298
9,25,1.327331,2.776791
9,26,0.000000,-4.321977
9,27,5.120000,-4.860466
9,28,-2.766589,5.120000
9,29,4.137509,-1.648931
9,30,1.555442,-0.605995
10,1,-1.640840,-3.416745
10,2,1.566219,2.409513
10,3,-1.740988,-3.131978
10,4,-1.883985,-5.120000
10,5,-2.443613,3.233486
10,6,-1.740505,-2.972947
10,7,3.863632,-0.791740
10,8,1.214404,2.213479
10,9,4.171968,-1.110170
10,10,4.159920,0.209512
10,11,0.032839,-3.408123
10,12,0.152525,-2.198177
10,13,1.500747,-2.118977
10,14,2.747622,1.230460
10,15,-3.065653,2.408293
10,16,3.643796,0.792765
10,17,-1.476121,-4.976374
10,18,0.931085,-0.244126
10,19,3.250136,-1.868688
10,20,-0.429180,0.831732
10,21,-2.496276,-2.732488
10,22,-5.017572,4.377600
10,23,4.412379,-1.524303
10,24,1.059513,2.997530
10,25,1.657917,2.205525
10,26,5.120000,-4.506953
10,27,3.596696,-4.251044
10,28,-2.135038,0.000000
10,29,4.137219,-1.771544
10,30,-1.562004,3.274661
11,1,-2.117315,-3.355821
11,2,2.925918,2.396202
11,3,0.456214,-3.275146
11,4,-0.638210,-0.802257
11,5,-1.423514,3.128762
11,6,-1.258173,-2.820454
11,7,4.076783,0.415318
11,8,2.041608,2.266126
11,9,3.558372,-1.131265
11,10,4.792477,-0.940932
11,11,-0.026334,-2.471962
11,12,0.511201,-0.366313
11,13,1.544286,-1.080513
11,14,1.760427,1.259569
11,15,-3.047392,2.698303
11,16,3.337377,0.773092
11,17,-1.075585,-5.120000
11,18,0.134588,-0.247082
11,19,3.455696,-1.903939
11,20,-0.416478,2.453584
11,21,-0.665906,-2.661647
11,22,-5.120000,5.120000
11,23,4.518279,-1.346841
11,24,-4.060487,3.767289
11,25,2.262696,1.638174
11,26,5.120000,-4.499876
11,27,2.262444,-3.051955
11,28,-1.598219,-4.352000
11,29,4.142816,-1.982929
11,30,-4.087203,5.120000
12,1,-0.443534,-3.336202
12,2,3.829599,2.384226
12,3,2.134417,-3.325284
12,4,0.940909,3.071632
12,5,-0.209033,2.956606
12,6,-0.734403,-2.677813
12,7,4.250589,0.951391
12,8,2.305260,2.178312
12,9,3.032201,-1.149002
12,10,2.398713,-1.330787
12,11,-0.076397,-2.111042
12,12,0.894952,1.423478
12,13,0.879188,-0.177477
12,14,0.348625,1.302090
12,15,-3.029000,2.980752
12,16,1.723999,0.765863
12,17,-0.147988,-4.945462
12,18,-0.564070,-0.249750
12,19,3.047717,-1.961553
12,20,-0.393254,3.726846
12,21,0.580345,-2.857536
12,22,-2.853159,4.420086
12,23,3.483179,-0.945314
12,24,-5.120000,3.005597
12,25,2.562135,1.357865
12,26,1.213012,-4.403371
12,27,1.437996,-1.405810
12,28,-1.293778,-5.120000
12,29,4.147545,-2.161550
12,30,-4.428687,1.913821
13,1,1.085686,-3.333832
13,2,3.873812,2.377291
13,3,-0.069162,-3.326519
13,4,2.010072,4.532453
13,5,0.933822,2.821056
13,6,-0.492486,-2.562604
13,7,4.150766,-0.200963
13,8,1.162639,2.071601
13,9,2.333332,-1.150618
13,10,-1.759107,-1.076876
13,11,-0.118449,-1.807869
13,12,1.204610,2.603871
13,13,-0.466736,0.075967
13,14,-1.689888,1.334705
13,15,-3.013551,3.218009
13,16,0.093463,0.801041
13,17,0.631192,-4.798851
13,18,-0.890569,-0.251525
13,19,1.748608,-2.011040
13,20,-0.211372,3.469573
13,21,-1.928928,-3.149380
13,22,-0.954793,-0.066165
13,23,1.581408,-0.645124
13,24,-0.114182,1.205001
13,25,2.344410,1.690709
13,26,-1.970130,-4.294925
13,27,2.343147,-0.610255
13,28,-1.608713,-0.825697
13,29,4.149604,-2.284575
13,30,-0.591754,-0.814802
14,1,2.362585,-3.331854
14,2,2.524878,2.383912
14,3,-1.909150,-3.327550
14,4,2.291800,1.903966
14,5,1.730301,2.789095
14,6,-0.781219,-2.616001
14,7,3.859259,-1.440577
14,8,-0.741720,2.031794
14,9,-0.068372,-1.134989
14,10,-4.794167,0.110605
14,11,-0.121852,-1.600456
14,12,1.353934,2.550529
14,13,-1.532954,0.210691
14,14,-2.950825,1.342537
14,15,-3.013001,3.206410
14,16,-1.268035,0.830415
14,17,0.890315,-4.791048
14,18,-0.919449,-0.251418
14,19,-3.078631,-2.022096
14,20,0.102918,1.734502
14,21,-4.024172,-3.393069
14,22,0.630343,-3.812184
14,23,0.063409,-0.718992
14,24,3.389788,-0.442897
14,25,1.949124,2.182296
14,26,-3.200709,-3.974422
14,27,3.220232,-1.176299
14,28,-2.249484,3.121013
14,29,4.145790,-2.305857
14,30,4.230642,-2.747513
15,1,2.875228,-3.331431
15,2,0.993102,2.395060
15,3,-2.417214,-3.327988
15,4,1.127239,-1.219714
15,5,2.257127,2.806405
15,6,-1.204467,-2.766995
15,7,3.644542,-2.173381
15,8,-2.010978,2.068656
15,9,-1.993700,-1.120388
15,10,-5.120000,2.462385
15,11,-0.098698,-1.438991
15,12,1.427135,0.654756
15,13,-1.604286,-0.602481
15,14,-2.951775,1.320195
15,15,-3.027306,3.164826
15,16,-2.028837,0.831122
15,17,0.626743,-4.805247
15,18,-0.182047,-0.248516
15,19,-5.120000,-2.007099
15,20,0.341640,0.381673
15,21,-4.174425,-3.411870
15,22,1.105476,-5.120000
15,23,-1.196531,-0.780302
15,24,4.353904,-0.517327
15,25,1.656691,2.583931
15,26,-3.292123,-3.773243
15,27,3.857677,-2.184112
15,28,-2.673995,5.120000
15,29,4.141081,-2.309747
15,30,5.120000,-2.837499
16,1,2.882380,-3.331522
16,2,-0.270614,2.404257
16,3,-2.778828,-3.328341
16,4,0.126491,-2.729523
16,5,1.964430,2.980944
16,6,-1.492510,-2.914520
16,7,3.490764,-2.152526
16,8,-3.058117,2.099067
16,9,-2.875744,-1.111342
16,10,-1.088454,4.331332
16,11,-0.076802,-1.640521
16,12,1.043612,-1.439349
16,13,-1.324089,-1.444426
16,14,-2.911673,1.297418
16,15,-3.040664,3.065929
16,16,-2.423999,0.830897
16,17,0.068122,-4.851131
16,18,0.510566,-0.245220
16,19,-0.480550,-1.992697
16,20,0.452335,-0.141052
16,21,-3.662824,-3.415673
16,22,-0.199541,0.000000
16,23,-1.216341,-0.788104
16,24,-0.766096,-0.419372
16,25,1.642438,2.734609
16,26,-0.506608,-3.872194
16,27,4.252539,-3.013025
16,28,-2.847631,2.742379
16,29,4.138304,-2.200170
16,30,0.000000,-1.643148
17,1,2.378774,-3.332146
17,2,-0.597950,2.411090
17,3,-1.373199,-3.327789
17,4,-0.635053,-1.820567
17,5,1.620435,3.117586
17,6,-1.715669,-2.963919
17,7,3.702846,-1.241662
17,8,-3.685763,2.116366
17,9,-1.432354,-1.110495
17,10,2.779355,4.972809
17,11,-0.058515,-2.111867
17,12,0.615272,-2.541380
17,13,-0.772225,-2.072684
17,14,-2.277272,1.278627
17,15,-3.044230,2.984120
17,16,-1.348908,0.804845
17,17,-0.389946,-4.888756
17,18,0.850732,-0.242543
17,19,1.579587,-1.978631
17,20,0.181912,-0.206422
17,21,-2.817345,-3.245380
17,22,-1.928413,4.178701
17,23,-0.469914,-0.751860
17,24,-5.120000,0.056315
17,25,1.658391,2.263401
17,26,3.612809,-4.045149
17,27,3.661914,-3.563415
17,28,-2.687441,-1.373697
17,29,4.137373,-1.971235
17,30,-4.198400,-0.663781
18,1,1.241779,-3.332767
18,2,0.597938,2.404265
18,3,0.571271,-3.327326
18,4,-0.902595,-1.001688
18,5,0.671005,3.141805
18,6,-1.734840,-2.876064
18,7,4.073338,-0.305210
18,8,-2.736406,2.124555
18,9,0.031241,-1.113017
18,10,3.982782,3.201355
18,11,-0.043612,-2.496014
18,12,0.320813,-3.394434
18,13,-0.153583,-2.228212
18,14,-0.604437,1.280659
18,15,-3.042216,2.914355
18,16,-0.141997,0.782464
18,17,-0.608132,-4.891895
18,18,0.868144,-0.244028
18,19,2.625688,-1.965332
18,20,-0.054488,-0.011103
18,21,-1.976072,-3.046623
18,22,-2.999170,4.374044
18,23,0.477835,-0.714207
18,24,0.000000,0.945156
18,25,1.892882,1.706960
18,26,5.120000,-4.196544
18,27,2.969981,-3.357044
18,28,-2.097607,-4.011530
18,29,4.136614,-1.784652
18,30,-5.120000,-0.492396
19,1,0.221312,-3.333479
19,2,1.655932,2.390536
19,3,2.039498,-3.326430
19,4,-1.119305,-0.338396
19,5,-0.342330,3.106300
19,6,-1.697958,-2.785465
19,7,4.237441,0.190895
19,8,-1.598841,2.119516
19,9,1.216753,-1.115060
19,10,1.026824,1.174690
19,11,-0.041977,-2.451778
19,12,0.602802,-3.140327
19,13,0.354010,-0.919612
19,14,0.662651,1.294047
19,15,-3.035713,2.910228
19,16,0.930304,0.774786
19,17,-0.403287,-4.886563
19,18,0.813221,-0.245232
19,19,1.615101,-1.954926
19,20,-0.245972,0.147105
19,21,-1.294641,-2.885630
19,22,-3.310356,0.941046
19,23,1.201482,-0.684298
19,24,4.147200,1.665116
19,25,2.162754,1.394527
19,26,0.000000,-4.286661
19,27,2.492131,-3.068463
19,28,-1.650835,-5.120000
19,29,4.136128,-1.818238
19,30,-2.226496,-1.073757
20,1,0.057345,-3.334153
20,2,2.342433,2.382028
20,3,2.081917,-3.325789
20,4,-1.139177,-0.350341
20,5,-0.921024,3.028913
20,6,-1.280531,-2.720172
20,7,4.069194,-0.145136
20,8,-0.714516,2.091997
20,9,1.695166,-1.115367
20,10,-1.976112,-0.051207
20,11,-0.055205,-2.078439
20,12,0.858264,-1.532162
20,13,0.699339,0.200313
20,14,1.265323,1.305116
20,15,-3.027185,2.966847
20,16,1.311744,0.773504
20,17,0.193782,-4.871269
20,18,-0.053750,-0.248193
20,19,-2.327999,-1.962672
20,20,-0.346262,0.118850
20,21,-1.096410,-2.893869
20,22,-2.739885,-2.758315
20,23,1.082600,-0.679926
20,24,5.120000,1.674360
20,25,2.268627,1.458821
20,26,-3.665402,-4.222759
20,27,2.368816,-2.427184
20,28,-1.700237,-3.107599
20,29,4.135985,-1.963554
20,30,0.102774,-1.541753
21,1,-0.073829,-3.334692
21,2,2.626231,2.386624
21,3,1.675056,-3.325424
21,4,-1.047605,-0.530702
21,5,-0.991738,2.952638
21,6,-0.807933,-2.730919
21,7,3.805875,-0.600507
21,8,-0.500434,2.055120
21,9,0.451260,-1.114103
21,10,-4.378460,-1.031924
21,11,-0.065787,-1.779768
21,12,1.062254,-0.171335
21,13,0.890179,1.038889
21,14,1.182234,1.308986
21,15,-3.022076,3.023498
21,16,1.209159,0.776362
21,17,0.547773,-4.839051
21,18,-0.745955,-0.250557
21,19,-5.120000,-1.969357
21,20,-0.249753,0.053356
21,21,-0.937824,-2.900460
21,22,-1.884546,-3.351516
21,23,0.623744,-0.698430
21,24,4.198740,1.297345
21,25,2.141398,1.636902
21,26,-5.120000,-4.059769
21,27,2.793450,-1.606450
21,28,-1.747325,0.060473
21,29,4.135871,-2.079807
21,30,0.469451,-1.588577
22,1,-0.153349,-3.335055
22,2,2.537938,2.395402
22,3,-0.158741,-3.325428
22,4,-0.931705,-0.903774
22,5,-0.215109,2.911382
22,6,-0.577206,-2.803536
22,7,3.600912,-1.101675
22,8,-1.762624,2.037525
22,9,-0.720698,-1.112246
22,10,-5.120000,-1.648402
22,11,-0.065429,-1.840366
22,12,1.156312,0.928501
22,13,1.041897,1.705557
22,14,0.070744,1.310519
22,15,-3.019367,3.053223
22,16,0.471031,0.784968
22,17,0.503767,-4.813850
22,18,-0.899737,-0.249164
22,19,-1.342732,-1.977092
22,20,-0.169657,-0.027644
22,21,-0.811749,-2.905700
22,22,-0.338399,-1.186720
22,23,-0.040043,-0.732917
22,24,-0.538109,0.941861
22,25,1.965109,2.056483
22,26,0.000000,-3.933248
22,27,3.348718,-1.158078
22,28,-2.154748,2.569634
22,29,4.135883,-2.057357
22,30,-0.184866,-1.548942
23,1,-0.180282,-3.335252
23,2,1.898609,2.402124
23,3,-1.601383,-3.325642
23,4,-0.822028,-1.198991
23,5,0.444140,2.915463
23,6,-0.681390,-2.860558
23,7,3.591293,-1.473689
23,8,-2.795213,2.048479
23,9,-1.069277,-1.110916
23,10,-3.289482,-0.698341
23,11,-0.058464,-1.935896
23,12,1.155084,1.651258
23,13,1.108511,2.056285
23,14,-1.189396,1.308525
23,15,-3.026303,3.040065
23,16,-0.374943,0.795954
23,17,0.464290,-4.806339
23,18,-0.236691,-0.247689
23,19,1.371918,-1.983197
23,20,-0.067861,-0.077583
23,21,-0.715554,-2.908546
23,22,0.669963,0.680039
23,23,-0.564434,-0.760162
23,24,-4.124708,0.661321
23,25,1.844949,2.378599
23,26,4.044800,-3.833297
23,27,3.736119,-0.927075
23,28,-2.466895,3.777846
23,29,4.135909,-2.024756
23,30,-2.290987,-1.464266
24,1,-0.074741,-3.334548
24,2,0.514141,2.405979
24,3,-1.621545,-3.326482
24,4,-0.759254,-1.297520
24,5,0.701789,2.947665
24,6,-0.933645,-2.860351
24,7,3.666232,-1.659987
24,8,-3.169918,2.074228
24,9,-0.649732,-1.109955
24,10,-0.811245,0.602360
24,11,-0.052996,-2.010888
24,12,0.860371,1.839008
24,13,1.066557,1.539036
24,14,-2.172018,1.305531
24,15,-3.032500,3.021102
24,16,-0.751922,0.809108
24,17,0.226090,-4.843552
24,18,0.327423,-0.246248
24,19,1.055683,-1.976680
24,20,0.021880,-0.109181
24,21,-0.817122,-2.904712
24,22,1.445954,2.007727
24,23,-0.710482,-0.771047
24,24,-5.120000,0.662124
24,25,1.866270,2.397572
24,26,4.200545,-3.819066
24,27,4.012325,-1.697231
24,28,-2.532458,3.881911
24,29,4.135974,-1.989840
24,30,-3.926971,-1.035497
25,1,0.056740,-3.333939
25,2,-0.266204,2.401490
25,3,-1.113413,-3.327171
25,4,-0.719361,-1.142425
25,5,0.378963,2.992841
25,6,-1.130404,-2.860190
25,7,3.955870,-1.469581
25,8,-2.585961,2.092724
25,9,0.340925,-1.109301
25,10,0.633464,1.097047
25,11,-0.048730,-2.069381
25,12,0.624523,0.960430
25,13,0.887266,0.842827
25,14,-2.648555,1.300177
25,15,-3.036199,2.994304
25,16,-0.978087,0.812167
25,17,0.014835,-4.879089
25,18,0.509187,-0.245941
25,19,0.809020,-1.971598
25,20,0.038224,-0.080152
25,21,-0.921880,-2.897901
25,22,-0.146761,1.967748
25,23,-0.688236,-0.758584
25,24,-3.060569,0.773246
25,25,1.915899,2.028898
25,26,2.089965,-3.830912
25,27,4.120176,-2.463708
25,28,-2.398389,2.430618
25,29,4.136025,-1.962605
25,30,-5.103179,-0.736296
26,1,0.158637,-3.333467
26,2,-0.416486,2.397911
26,3,0.266726,-3.327537
26,4,-0.783794,-0.890494
26,5,-0.049781,3.013460
26,6,-1.097686,-2.860201
26,7,4.169503,-0.922986
26,8,-1.966700,2.105962
26,9,0.856395,-1.111583
26,10,-0.209887,0.837801
26,11,-0.046981,-2.058859
26,12,0.571564,-0.058777
26,13,0.750921,0.314178
26,14,-2.412231,1.293322
26,15,-3.033963,2.970723
26,16,-1.153364,0.814537
26,17,-0.148888,-4.906629
26,18,0.416194,-0.246241
26,19,0.721014,-1.968526
26,20,-0.010699,-0.003117
26,21,-1.008323,-2.893814
26,22,-2.081875,0.211200
26,23,-0.512531,-0.741956
26,24,-0.708581,0.860983
26,25,1.991795,1.729722
26,26,-0.121924,-3.936775
26,27,4.122758,-2.821252
26,28,-2.237864,0.463968
26,29,4.136057,-1.951082
26,30,-5.120000,-0.556517
27,1,0.216032,-3.333178
27,2,0.432021,2.393131
27,3,1.314845,-3.327173
27,4,-0.851472,-0.789391
27,5,-0.382367,2.999821
27,6,-1.022942,-2.860241
27,7,4.242055,-0.540944
27,8,-1.513171,2.096813
27,9,0.610631,-1.113794
27,10,-2.255065,0.411912
27,11,-0.047967,-2.038420
27,12,0.560166,-0.839152
27,13,0.682305,0.402676
27,14,-1.072914,1.290988
27,15,-3.029714,2.955408
27,16,-1.129029,0.816329
27,17,-0.120523,-4.901611
27,18,-0.100722,-0.247075
27,19,0.744398,-1.969266
27,20,-0.048371,0.056200
27,21,-1.074884,-2.890667
27,22,-3.422755,-1.199931
27,23,-0.164327,-0.728761
27,24,1.800069,0.977767
27,25,2.050125,1.707615
27,26,-1.744233,-4.015027
27,27,3.743183,-2.817098
27,28,-2.113785,-1.221245
27,29,4.136061,-1.969344
27,30,-2.899667,-0.467200
28,1,0.191737,-3.333312
28,2,1.215499,2.389970
28,3,1.226446,-3.326849
28,4,-0.936513,-0.736459
28,5,-0.349025,2.984542
28,6,-0.965763,-2.860272
28,7,4.209043,-0.636565
28,8,-1.616660,2.085374
28,9,-0.119067,-1.115455
28,10,-3.624386,-0.256076
28,11,-0.049654,-1.997669
28,12,0.705519,-1.105157
28,13,0.710963,0.615538
28,14,-0.009749,1.293007
28,15,-3.026342,2.943800
28,16,-1.024168,0.814526
28,17,-0.045351,-4.890434
28,18,-0.452855,-0.247729
28,19,0.815858,-1.973575
28,20,-0.049177,0.082995
28,21,-1.086049,-2.888539
28,22,-3.830187,-1.858476
28,23,0.114136,-0.722549
28,24,2.590142,1.055603
28,25,2.037710,1.706583
28,26,-1.621680,-4.039860
28,27,2.927667,-2.396662
28,28,-2.037995,-2.475316
28,29,4.136037,-1.996581
28,30,-0.737290,-0.953238
29,1,0.166747,-3.333936
29,2,1.793889,2.390719
29,3,-0.007869,-3.326345
29,4,-0.971299,-0.802217
29,5,-0.284709,2.971112
29,6,-0.968657,-2.860276
29,7,4.119129,-0.974507
29,8,-2.029302,2.064669
29,9,-0.548317,-1.116559
29,10,-3.615326,-0.701687
29,11,-0.050935,-1.966698
29,12,0.831157,-0.919210
29,13,0.808601,1.149130
29,14,0.798257,1.294542
29,15,-3.024220,2.949414
29,16,-0.944473,0.813156
29,17,0.034574,-4.880100
29,18,-0.666675,-0.247995
29,19,0.967602,-1.979664
29,20,-0.041337,0.094136
29,21,-1.067531,-2.888932
29,22,-2.806076,-1.351838
29,23,0.191085,-0.726330
29,24,2.129095,1.048402
29,25,2.024572,1.824678
29,26,-0.116471,-3.954949
29,27,2.312911,-1.910904
29,28,-2.052083,-2.231452
29,29,4.135987,-2.017090
29,30,0.906116,-1.322626
30,1,0.144452,-3.334409
30,2,1.755295,2.395288
30,3,-0.939778,-3.325965
30,4,-0.969894,-0.918408
30,5,-0.077246,2.961410
30,6,-0.970842,-2.860279
30,7,3.890154,-1.232565
30,8,-2.324382,2.049490
30,9,-0.598959,-1.115687
30,10,-2.646515,-0.767415
30,11,-0.051103,-1.961451
30,12,0.934317,0.075409
30,13,0.951881,1.455332
30,14,1.245815,1.294972
30,15,-3.025121,2.981660
30,16,-0.961438,0.812917
30,17,0.090080,-4.872115
30,18,-0.758624,-0.248030
30,19,1.082169,-1.984262
30,20,-0.014827,0.090416
30,21,-1.021293,-2.891039
30,22,-1.742901,-0.486772
30,23,0.177711,-0.731647
30,24,1.126301,0.982545
30,25,1.997300,1.935699
30,26,1.095589,-3.873387
30,27,2.640128,-1.565170
30,28,-2.136069,-1.820907
30,29,4.135946,-2.017106
30,30,1.608227,-1.406239
31,1,0.051397,-3.334619
31,2,1.678624,2.398673
31,3,-1.486734,-3.325892
31,4,-0.968840,-1.005551
31,5,0.096117,2.961906
31,6,-0.972480,-2.860282
31,7,3.746081,-1.175098
31,8,-2.314991,2.049567
31,9,-0.402731,-1.114106
31,10,-1.914323,-0.563337
31,11,-0.050931,-1.968009
31,12,1.011688,0.821373
31,13,1.031754,1.437229
31,14,1.330861,1.294803
31,15,-3.025796,3.005845
31,16,-0.974405,0.814211
31,17,0.073811,-4.868916
31,18,-0.432400,-0.247888
31,19,1.099281,-1.985119
31,20,0.007667,0.082167
31,21,-0.981403,-2.892660
31,22,-0.463979,0.337590
31,23,0.017180,-0.735997
31,24,-0.301914,0.896340
