Iteracao,Particula,X0,X1
7,9,0.626868,-3.222103
7,10,1.042433,-3.740728
7,11,4.454400,4.897303
7,12,-3.475280,4.804206
7,13,-2.016641,-3.820477
7,14,-0.640000,-1.416584
7,15,-3.130963,-0.195820
7,16,3.483356,1.594157
7,17,-1.697840,-0.640000
7,18,2.636658,-2.878550
7,19,-3.779019,-1.862229
7,20,-0.386405,-2.369992
7,21,-2.491945,-0.297811
7,22,-2.123355,-0.640000
7,23,2.739066,-4.069756
7,24,3.502196,-1.042691
7,25,-0.723376,1.802692
7,26,3.758512,-0.640000
7,27,-0.961790,-0.843189
7,28,-2.865799,-0.919992
7,29,2.476872,-1.810931
7,30,2.693621,-2.342983
8,1,-3.588615,1.737458
8,2,2.014125,-1.366658
8,3,-2.093670,1.598623
8,4,-3.340511,3.257581
8,5,4.833777,-1.066778
8,6,0.179893,3.070699
8,7,2.579702,-2.142809
8,8,2.526706,1.660281
8,9,1.551259,0.939653
8,10,-0.404487,1.379272
8,11,-0.665600,2.933020
8,12,1.644720,-0.315794
8,13,3.103359,1.299523
8,14,-4.865594,3.703416
8,15,1.989037,2.509959
8,16,-1.636644,-0.789788
8,17,-3.237033,-2.818825
8,18,3.584144,2.241450
8,19,1.340981,3.257771
8,20,-3.906890,2.750008
8,21,2.628055,0.466852
8,22,2.996645,-1.837705
8,23,-2.380934,0.035444
8,24,-1.617804,-2.409771
8,25,-4.579472,0.507588
8,26,-1.361488,-0.864887
8,27,-3.396435,0.945825
8,28,2.254201,4.200008
8,29,-0.646549,0.619726
8,30,-0.301381,2.248838
9,1,1.531385,-3.382542
9,2,-3.105875,2.182977
9,3,3.026330,-3.521377
9,4,1.779489,-1.862419
9,5,-0.286223,-1.921601
9,6,-2.010550,-2.049301
9,7,-2.540298,2.977191
9,8,2.101676,-2.276360
9,9,-1.124173,-4.180347
9,10,2.856519,-3.740728
9,11,-3.331096,-2.186980
9,12,-2.008208,1.468388
9,13,-2.016641,1.962895
9,14,0.254406,-1.416584
9,15,-2.199121,-1.083837
9,16,0.508197,-0.032184
9,17,-3.055514,2.003765
9,18,2.833419,-2.878550
9,19,-3.779019,-1.862229
9,20,1.213110,0.687162
9,21,-2.491945,-0.674899
9,22,4.879824,3.282295
9,23,-4.843165,1.847856
9,24,-4.336298,2.710229
9,25,0.540528,2.261388
9,26,-5.120000,1.869454
9,27,1.723565,-0.821582
9,28,-2.865799,-0.919992
9,29,-1.206624,0.035821
9,30,-1.142008,-2.871162
10,1,2.431352,1.737458
10,2,2.014125,-2.937023
10,3,-2.093670,1.598623
10,4,0.420842,3.257581
10,5,-3.717088,-0.671372
10,6,3.109450,3.070699
10,7,2.579702,-2.142809
10,8,-3.018324,-1.687087
10,9,3.995827,0.939653
10,10,0.428320,1.379272
10,11,1.788904,1.597553
10,12,-0.147566,0.826144
10,13,-3.404555,-3.157105
10,14,4.335158,3.703416
10,15,2.920879,0.467507
10,16,-0.866843,0.720095
10,17,-0.564399,-3.116235
10,18,4.046897,2.241450
10,19,-4.094143,0.541985
10,20,4.323698,-1.478754
10,21,-2.680311,0.961896
10,22,3.281996,-1.837705
10,23,0.276835,-3.272144
10,24,-0.936064,-2.409771
10,25,4.274590,-2.858612
10,26,0.000000,-1.328599
10,27,1.068123,0.359346
10,28,2.254201,0.015734
10,29,-0.101989,-2.475404
10,30,0.821535,-5.120000
11,1,0.572968,-1.711365
11,2,-3.105875,2.182977
11,3,3.026330,4.463414
11,4,-0.141199,-1.862419
11,5,1.402912,-1.375261
11,6,-2.010550,-2.049301
11,7,3.553574,2.417685
11,8,1.858655,2.123704
11,9,1.893748,-4.180347
11,10,-1.303279,-3.430234
11,11,-0.690766,1.229967
11,12,1.864654,-0.633541
11,13,1.715445,1.962895
11,14,-0.784842,-1.416584
11,15,-2.199121,2.291424
11,16,2.822724,-1.959983
11,17,-0.770032,1.323846
11,18,1.690325,-2.878550
11,19,1.025857,1.704643
11,20,-0.796302,3.641246
11,21,2.439689,-4.158104
11,22,-1.838004,3.282295
11,23,2.916941,1.847856
11,24,4.183936,2.710229
11,25,-0.845410,0.286893
11,26,0.226001,-0.354965
11,27,-1.333515,-0.687629
11,28,-0.612184,0.778268
11,29,3.333244,2.644596
11,30,-0.296779,0.000000
12,1,-3.070221,1.629275
12,2,2.014125,-0.597673
12,3,3.845921,-0.656586
12,4,2.266055,0.054310
12,5,2.409070,-0.881222
12,6,0.097883,0.474200
12,7,-1.566426,1.018682
12,8,5.120000,3.451317
12,9,-3.226252,-3.325896
12,10,3.816721,-4.907229
12,11,-0.203181,-3.890033
12,12,-3.255346,2.935074
12,13,0.824450,-0.749974
12,14,-2.280360,3.703416
12,15,2.920879,-2.174486
12,16,-2.297276,-2.505648
12,17,-1.543726,-0.084228
12,18,0.903665,2.241450
12,19,3.617158,-3.415357
12,20,-1.946777,3.741052
12,21,5.120000,0.961896
12,22,3.281996,3.365259
12,23,-2.203059,-3.272144
12,24,-0.936064,-2.409771
12,25,-4.432052,1.835449
12,26,-4.168256,1.371261
12,27,0.257606,0.187890
12,28,-1.158466,-2.376747
12,29,-1.786756,-2.475404
12,30,-0.966301,4.326400
13,1,-2.377684,-1.444675
13,2,1.661973,-3.208340
13,3,-1.274079,-0.660041
13,4,0.533117,1.466070
13,5,-2.710930,-1.595069
13,6,-0.283421,2.369766
13,7,3.553574,-4.101318
13,8,0.000000,-1.668683
13,9,0.076886,1.794104
13,10,-1.303279,-3.497900
13,11,0.755433,1.229967
13,12,1.864654,-2.184926
13,13,-3.377312,-1.222808
13,14,2.839640,4.797611
13,15,-2.199121,2.945514
13,16,2.822724,2.614352
13,17,0.177121,-0.718267
13,18,5.120000,2.099938
13,19,-1.502842,-4.642652
13,20,3.173223,-1.378948
13,21,0.000000,-3.120788
13,22,-0.417721,-1.754741
13,23,-0.159671,1.847856
13,24,-3.065663,0.323499
13,25,0.687948,-3.284551
13,26,-1.537370,-2.018735
13,27,-3.587103,-2.631640
13,28,3.961534,2.743253
13,29,3.333244,-3.341061
13,30,0.810154,2.762479
14,1,2.742316,1.196368
14,2,-3.458027,1.684025
14,3,2.201380,3.347834
14,4,-0.538106,-3.653930
14,5,-4.436048,0.471177
14,6,-1.769272,-2.750234
14,7,-1.566426,1.018682
14,8,2.611295,3.451317
14,9,5.120000,-3.325896
14,10,-2.262917,1.622100
14,11,-3.011871,4.031725
14,12,2.715255,0.830466
14,13,1.742688,1.392019
14,14,-2.280360,0.689906
14,15,2.920879,-2.174486
14,16,3.927389,-1.860514
14,17,-3.214393,3.071518
14,18,0.000000,-3.020062
14,19,2.218379,0.477348
14,20,-1.946777,3.741052
14,21,-4.275200,1.999212
14,22,-0.111759,-3.189474
14,23,1.262936,-3.272144
14,24,2.054337,-2.458195
14,25,-0.027370,1.835449
14,26,3.582630,3.101265
14,27,-2.881557,2.488360
14,28,-1.158466,-2.178005
14,29,-0.955251,-1.384842
14,30,-3.640136,-2.357521
15,1,1.580779,1.007155
15,2,1.661973,-2.166718
15,3,-1.523981,2.614686
15,4,3.172964,1.466070
15,5,0.683952,-0.200545
15,6,2.562380,2.369766
15,7,1.840695,1.419308
15,8,-1.045434,-1.668683
15,9,0.000000,1.794104
15,10,2.187694,-3.497900
15,11,2.108129,-1.088275
15,12,-1.068876,1.316704
15,13,-1.676215,-3.727981
15,14,2.025338,-0.098299
15,15,-2.199121,2.363683
15,16,-1.192611,1.155725
15,17,1.905607,3.185743
15,18,-4.249600,-0.289334
15,19,-2.901621,5.120000
15,20,0.981950,1.174233
15,21,0.844800,-3.120788
15,22,5.008241,1.930526
15,23,-3.857064,1.467781
15,24,-3.065663,-0.419045
15,25,-0.520091,2.114404
15,26,-1.537370,-2.018735
15,27,2.238443,-2.631640
15,28,2.521046,2.941995
15,29,-0.342409,1.608623
15,30,1.479864,-0.915179
16,1,-2.901358,-0.885733
16,2,-3.063079,2.953282
16,3,-3.249570,-2.505314
16,4,-1.947036,-0.384264
16,5,1.370884,-5.120000
16,6,-2.557620,-2.750234
16,7,3.982294,-2.717493
16,8,4.074566,3.451317
16,9,-1.493284,-3.041792
16,10,0.970379,-3.499574
16,11,0.375991,-2.078119
16,12,1.925696,-2.808832
16,13,2.919177,1.392019
16,14,2.456286,-0.580439
16,15,-0.904747,-1.688188
16,16,-0.402851,2.206232
16,17,-1.832786,-0.425834
16,18,0.870400,-5.120000
16,19,2.218379,0.000000
16,20,-0.120521,-2.406747
16,21,0.857423,1.999212
16,22,0.989362,-3.189474
16,23,1.262936,-3.652219
16,24,2.054337,0.795130
16,25,0.857582,-3.005596
16,26,-1.677771,3.101265
16,27,-2.881557,-3.687268
16,28,1.779869,5.120000
16,29,3.350547,-0.278289
16,30,-1.255303,3.320095
17,1,-3.388933,0.284276
17,2,2.056921,4.833128
17,3,1.870430,2.390992
17,4,3.172964,0.048214
17,5,1.125440,0.000000
17,6,-0.669487,2.369766
17,7,-1.137706,2.402507
17,8,-1.045434,-1.668683
17,9,3.626716,-2.452820
17,10,-0.863089,1.620426
17,11,3.208129,3.041881
17,12,-0.689401,2.311168
17,13,-2.200823,0.023618
17,14,-2.663714,1.322624
17,15,2.239880,1.062966
17,16,0.985978,-2.913768
17,17,0.889763,-1.681600
17,18,1.792663,0.000000
17,19,-1.702366,-4.198400
17,20,3.138294,2.713253
17,21,-2.988076,-3.120788
17,22,2.781263,-0.777605
17,23,-3.857064,-0.723752
17,24,0.892212,-3.721959
17,25,-1.687625,2.114404
17,26,3.016806,-2.018735
17,27,1.242429,1.432732
17,28,-3.340131,0.000000
17,29,-0.271101,-2.574928
17,30,0.822932,-1.799905
18,1,-1.078626,0.057122
18,2,-3.063079,-0.286872
18,3,-1.734314,-2.554173
18,4,-1.947036,0.296220
18,5,-3.282611,4.172800
18,6,2.999547,-2.750234
18,7,3.982294,-2.717493
18,8,4.074566,0.158305
18,9,-1.493284,2.667180
18,10,4.256911,-3.499574
18,11,-1.911871,-2.078119
18,12,0.051465,-1.450057
18,13,-2.945327,-2.403301
18,14,2.456286,-3.797376
18,15,-2.880120,0.118616
18,16,-2.572795,2.206232
18,17,-2.252649,3.438400
18,18,-2.910023,-5.120000
18,19,2.497915,0.921600
18,20,-1.981706,-2.406747
18,21,2.131924,1.999212
18,22,-1.527556,3.842670
18,23,1.262936,4.239225
18,24,-3.366537,1.398041
18,25,3.432375,-1.512485
18,26,2.186519,3.101265
18,27,-1.727019,0.985430
18,28,1.779869,-4.172800
18,29,0.543760,2.545072
18,30,-0.729901,3.320095
19,1,3.529829,-0.304509
19,2,2.056921,-5.120000
19,3,1.938167,2.565827
19,4,-1.459474,-1.776165
19,5,1.837389,-0.947200
19,6,-2.120453,-4.917989
19,7,-1.137706,2.402507
19,8,-0.664214,3.232477
19,9,1.307254,-2.185334
19,10,-0.863089,1.620426
19,11,3.208129,-2.077222
19,12,-0.169779,-0.100714
19,13,2.174673,2.716699
19,14,-2.539024,1.322624
19,15,-1.710979,2.041095
19,16,-1.398435,-2.913768
19,17,0.828301,-0.422348
19,18,-1.510569,0.000000
19,19,-1.781196,2.252978
19,20,3.138294,1.545477
19,21,1.611843,-3.120788
19,22,3.592444,-1.277330
19,23,2.848991,-0.880775
19,24,1.753463,-0.898097
19,25,-1.687625,3.607515
19,26,-2.933481,-2.018735
19,27,0.668901,-2.192035
19,28,-0.018383,-0.958255
19,29,-0.697408,-2.574928
19,30,0.215435,-1.799905
20,1,-1.590171,0.843386
20,2,2.452836,0.000000
20,3,-1.990853,-2.554173
20,4,3.660526,3.343835
20,5,2.760400,-0.540566
20,6,-0.675852,0.202011
20,7,3.982294,0.365514
20,8,-1.429766,1.200481
20,9,0.831185,-5.001475
20,10,0.518930,-3.158720
20,11,-1.911871,3.042778
20,12,0.006565,1.212282
20,13,1.404661,-2.048063
20,14,2.580976,2.327358
20,15,2.349491,-2.157218
20,16,3.721565,2.206232
20,17,-4.291699,-3.004324
20,18,3.609431,-5.120000
20,19,3.338804,-2.867022
20,20,-1.981706,0.338201
20,21,-2.540487,1.999212
20,22,1.599362,2.443589
20,23,-2.271009,-3.795321
20,24,0.781966,-5.120000
20,25,0.593356,-1.512485
20,26,-0.851023,1.970156
20,27,-0.369302,-0.139318
20,28,-1.385846,4.161745
20,29,0.618952,2.545072
20,30,-0.885018,0.483614
21,1,0.375676,-2.083420
21,2,-2.667164,-0.203805
21,3,1.530873,2.565827
21,4,-1.459474,3.012324
21,5,-2.359600,0.905299
21,6,1.286858,0.461352
21,7,-1.137706,-1.843886
21,8,3.690234,1.273901
21,9,1.485756,0.118525
21,10,-0.021076,1.961280
21,11,3.208129,3.434307
21,12,0.112313,-1.052119
21,13,-3.715339,-3.763979
21,14,5.120000,-2.792642
21,15,-2.770509,2.962782
21,16,-1.398435,-2.913768
21,17,0.828301,2.115676
21,18,-1.510569,0.000000
21,19,0.981169,-5.120000
21,20,3.138294,-0.511465
21,21,0.324378,0.026098
21,22,-1.416361,-2.676411
21,23,-1.170897,0.907915
21,24,-0.243591,0.000000
21,25,0.202036,3.493849
21,26,2.761091,2.335156
21,27,-2.218461,-0.720187
21,28,0.879242,-0.958255
21,29,2.182704,-2.488931
21,30,1.398106,-0.159008
22,1,0.712364,-0.115941
22,2,2.452836,-2.688601
22,3,-3.589127,1.114078
22,4,-0.534184,-2.107676
22,5,2.760400,-4.214701
22,6,-1.213068,-4.658648
22,7,-4.494997,3.242268
22,8,-1.429766,2.766424
22,9,-1.166551,-2.423373
22,10,-0.424084,0.172919
22,11,-1.911871,-1.685693
22,12,0.182265,-1.477726
22,13,1.404661,1.356021
22,14,0.000000,-3.526263
22,15,-1.372621,3.858203
22,16,1.165802,-3.049659
22,17,-4.291699,0.531921
22,18,-0.130208,-5.120000
22,19,0.863410,0.000000
22,20,1.827290,1.844048
22,21,2.488807,-2.731663
22,22,3.703639,2.443589
22,23,0.719504,-3.079267
22,24,-0.282575,2.763050
22,25,-1.307945,-1.626151
22,26,-2.358909,-0.984467
22,27,2.174206,-0.611153
22,28,-2.217669,-1.445041
22,29,-2.937296,2.631069
22,30,-3.721894,-0.095030
23,1,-1.698069,1.953258
23,2,-2.667164,2.431399
23,3,1.530873,0.138177
23,4,4.214943,-1.287710
23,5,4.276285,0.905299
23,6,-0.031279,0.461352
23,7,0.625003,-1.877732
23,8,-0.110107,-2.353576
23,9,3.953449,0.605991
23,10,1.209861,4.653586
23,11,3.208129,-4.273801
23,12,0.127835,3.185512
23,13,1.058678,1.225102
23,14,-0.967315,1.593737
23,15,2.062253,-1.261797
23,16,-0.715562,2.070341
23,17,0.828301,-2.666012
23,18,1.712618,0.000000
23,19,-2.042985,4.044800
23,20,-3.292710,-1.512134
23,21,-0.013542,2.388337
23,22,-0.851652,2.450835
23,23,-4.400496,2.040733
23,24,0.735635,-2.356950
23,25,3.812055,-0.084512
23,26,2.761091,4.135533
23,27,-2.945794,0.736302
23,28,2.902331,2.908082
23,29,-3.347939,1.301670
23,30,1.398106,0.189369
24,1,-1.867176,-3.166742
24,2,2.452836,-0.835878
24,3,-0.863276,4.502401
24,4,-0.449336,3.832290
24,5,-0.843715,1.014187
24,6,-0.406695,-0.092226
24,7,2.891637,-4.499855
24,8,5.009893,2.766424
24,9,-1.166551,0.963568
24,10,-3.782635,-0.466414
24,11,-1.911871,0.846199
24,12,-0.336995,-1.934488
24,13,-4.061322,-3.894898
24,14,0.673875,-1.343589
24,15,-3.057747,0.849819
24,16,-0.861492,-3.049659
24,17,-2.984017,2.453988
24,18,1.464454,-3.958289
24,19,3.077015,-1.075200
24,20,1.827290,0.291328
24,21,-1.916579,-2.731663
24,22,-2.626353,-0.230801
24,23,-2.199570,0.658719
24,24,-2.252977,-0.247257
24,25,-1.307945,5.035488
24,26,-2.358909,-0.984467
24,27,2.174206,-4.383698
24,28,-2.217669,-2.211918
24,29,1.772061,-2.509144
24,30,3.372743,-0.318016
25,1,3.252824,-3.237847
25,2,-2.667164,-2.293732
25,3,0.121638,-0.617599
25,4,-2.444347,-1.287710
25,5,1.729779,-3.230330
25,6,-1.703955,-2.400115
25,7,-2.228363,0.620145
25,8,-0.110107,-2.304718
25,9,-2.546176,-2.124730
25,10,1.337365,4.142290
25,11,-3.711424,0.090862
25,12,0.777066,2.849819
25,13,1.058678,1.225102
25,14,1.425264,-1.332810
25,15,-3.151080,-0.194352
25,16,2.537090,2.070341
25,17,-3.571957,-2.666012
25,18,-3.655546,-0.769846
25,19,-1.782293,-1.963044
25,20,0.127041,3.086141
25,21,2.918775,2.388337
25,22,2.493647,-1.559300
25,23,2.920430,-4.461281
25,24,2.867023,-1.336332
25,25,-0.095106,-0.084512
25,26,-2.654744,1.022071
25,27,1.358343,0.736302
25,28,2.902331,2.908082
25,29,-1.994456,2.610856
25,30,3.198841,1.494829
26,1,-1.867176,1.882153
26,2,2.154311,2.122819
26,3,0.789807,0.407926
26,4,2.675653,0.300293
26,5,-3.390221,1.889670
26,6,3.416045,2.719885
26,7,2.210437,-4.341313
26,8,-1.388562,-3.567270
26,9,2.086186,2.995270
26,10,-1.213489,-0.977710
26,11,1.408576,-5.029138
26,12,-1.226835,-2.270181
26,13,-1.032440,4.277627
26,14,0.657366,3.048034
26,15,1.968920,0.551420
26,16,-2.582910,3.313143
26,17,-2.930085,-0.724174
26,18,1.464454,0.984900
26,19,-0.745646,-0.259277
26,20,0.841304,-2.033859
26,21,-2.201225,-2.731663
26,22,-1.661896,3.560700
26,23,-2.199570,0.658719
26,24,-2.252977,1.581532
26,25,1.199874,-3.875712
26,26,2.465256,2.322808
26,27,-0.555856,-0.367536
26,28,-2.217669,0.089478
26,29,-2.506502,-0.332281
26,30,-1.921159,1.464602
27,1,0.243778,-0.420554
27,2,-2.965689,-2.997181
27,3,-0.272773,3.831335
27,4,2.738361,-0.015724
27,5,1.729779,-3.230330
27,6,-1.703955,-1.976553
27,7,0.055341,0.778687
27,8,3.731438,1.552730
27,9,-3.033814,-2.124730
27,10,1.892324,0.002680
27,11,5.120000,0.090862
27,12,0.816739,2.150246
27,13,2.381349,-0.842373
27,14,3.339480,-2.071966
27,15,-3.151080,0.247569
27,16,2.537090,1.074735
27,17,2.189915,4.395826
27,18,-1.818165,-4.135100
27,19,2.485649,1.633803
27,20,0.004235,3.086141
27,21,2.918775,2.388337
27,22,3.250328,-1.107941
27,23,-0.064145,3.950810
27,24,2.867023,-3.538468
27,25,1.490350,1.244288
27,26,-2.654744,-2.797192
27,27,-1.660899,-1.145195
27,28,-0.760671,-2.230005
27,29,2.613498,-3.950023
27,30,2.009701,0.367882
28,1,-0.951093,-0.796036
28,2,1.347741,2.122819
28,3,0.499135,1.912344
28,4,-2.381639,-0.211604
28,5,-2.778814,1.889670
28,6,0.265318,2.704862
28,7,-1.813548,3.202993
28,8,-1.388562,1.785426
28,9,2.086186,-4.682415
28,10,-3.227676,5.120000
28,11,0.000000,-0.459081
28,12,0.525924,-2.333175
28,13,-2.738651,-2.441424
28,14,-1.488334,3.048034
28,15,1.968920,-0.213500
28,16,-2.582910,-4.045265
28,17,-2.930085,-0.724174
28,18,2.249564,-3.607742
28,19,1.319303,-3.486197
28,20,2.256107,2.367945
28,21,-2.201225,-2.731663
28,22,1.507294,-0.684976
28,23,0.870644,-1.169190
28,24,-2.252977,0.392460
28,25,-3.629650,4.293140
28,26,2.465256,2.322808
28,27,3.459101,-0.910307
28,28,4.359329,-1.666775
28,29,-2.506502,1.169977
28,30,-3.110299,-3.283084
29,1,1.143596,3.756368
29,2,4.195361,-2.997181
29,3,-0.514843,-3.207656
29,4,2.738361,0.049909
29,5,2.341186,2.602164
29,6,-2.514295,-2.415138
29,7,3.306452,-1.917007
29,8,3.731438,1.608107
29,9,-3.033814,0.437585
29,10,1.892324,0.000000
29,11,-0.834729,0.281847
29,12,0.060933,-2.923897
29,13,2.381349,2.678576
29,14,3.631666,-2.071966
29,15,-0.827139,1.716887
29,16,2.537090,1.074735
29,17,1.488361,-1.770348
29,18,0.410861,1.512258
29,19,-1.994141,1.633803
29,20,-2.863893,-0.624793
29,21,2.813197,-0.176489
29,22,-1.639239,1.692960
29,23,-4.249356,-4.441898
29,24,2.867023,-3.384052
29,25,1.490350,-0.826860
29,26,-2.654744,4.750858
29,27,-0.686122,0.530171
29,28,-0.760671,3.453225
29,29,2.413239,2.174125
29,30,2.009701,1.836916
30,1,-2.004963,-1.363632
30,2,-0.924639,2.122819
30,3,1.251457,1.912344
30,4,-2.381639,-0.012412
30,5,-0.629199,-2.517836
30,6,-0.982332,2.020190
30,7,-1.813548,1.387181
30,8,0.366813,-1.999058
30,9,2.086186,3.745551
30,10,-0.256816,-0.600716
30,11,4.285271,-2.796255
30,12,-0.397329,2.196103
30,13,-2.738651,-2.441424
30,14,3.628371,3.048034
30,15,-1.615273,-0.015270
30,16,-2.582910,-0.502066
30,17,-0.090560,3.103472
30,18,-1.880309,-1.701491
30,19,3.125859,3.120428
30,20,2.256107,-1.866756
30,21,-2.306803,1.227794
30,22,-0.818641,-1.047203
30,23,0.870644,0.678102
30,24,-0.367566,1.735948
30,25,-3.268086,-3.571888
30,26,1.537976,-0.369142
30,27,-3.840806,0.068294
30,28,-0.706451,-0.347396
30,29,-2.706761,-2.945875
30,30,-1.332053,4.278283
31,1,3.115037,-1.235349
31,2,-1.070752,0.430973
31,3,-0.008493,-0.141630
31,4,2.738361,-0.064705
31,5,4.490801,2.602164
31,6,3.949216,-3.099810
31,7,3.306452,-1.118257
31,8,1.933850,3.120942
31,9,-3.033814,-1.374449
31,10,-1.450860,4.519284
31,11,-0.834729,2.323745
31,12,1.509225,-2.923897
31,13,1.945518,0.540063
31,14,-1.491629,-2.071966
31,15,2.032558,2.068115
31,16,1.053412,2.075806
31,17,-5.120000,-2.016528
31,18,3.239691,-2.643706
31,19,-1.994141,-1.999572
31,20,-2.863893,-0.022046
31,21,2.813197,0.216125
31,22,0.532293,-0.538224
31,23,-4.249356,0.952935
31,24,-1.776726,-3.384052
31,25,1.851914,1.548112
31,26,-3.582024,4.166933
31,27,-1.583901,-3.229582
31,28,2.040371,-1.949879
31,29,2.413239,2.174125
31,30,3.787947,-0.841717
32,1,-2.004963,1.216469
32,2,1.657660,3.811541
