Iteracao,Particula,X0,X1
3,13,2.408205,-1.215116
3,14,4.556800,-1.529331
3,15,-2.103537,0.777716
3,16,4.556800,-1.627981
3,17,2.294031,-0.728502
3,18,2.717695,-0.357382
3,19,4.556800,-0.584286
3,20,4.190847,-4.278285
3,21,-4.556800,-2.446622
3,22,1.544581,-0.055265
3,23,0.432577,-2.889378
3,24,-0.346815,-2.029537
3,25,0.394334,-2.897223
3,26,-2.703240,-4.449782
3,27,1.856262,0.239695
3,28,-0.860235,-4.383296
3,29,0.591457,-3.942522
3,30,-1.601873,-3.033056
4,1,-0.491108,2.509166
4,2,4.000227,-2.293049
4,3,-0.668905,1.639823
4,4,0.370651,-1.412665
4,5,4.531200,-3.574751
4,6,3.865623,-3.478541
4,7,1.303424,-4.665698
4,8,-0.248121,-3.706121
4,9,4.553147,-0.454581
4,10,4.531200,-5.120000
4,11,3.195705,-3.159237
4,12,1.411700,-0.005828
4,13,0.050677,-5.120000
4,14,5.120000,-3.600947
4,15,1.085831,-2.992088
4,16,5.120000,-1.191957
4,17,0.956695,-3.710625
4,18,-2.402305,-3.509632
4,19,0.521613,-0.552983
4,20,2.483958,-3.801127
4,21,-5.120000,-2.717248
4,22,4.199470,2.926527
4,23,-0.626495,-0.410521
4,24,-2.615422,-4.876070
4,25,-3.759426,0.200748
4,26,2.416760,-5.120000
4,27,0.337451,2.379953
4,28,-2.365410,-5.120000
4,29,0.301523,0.914475
4,30,-3.139893,-2.384478
5,1,-1.134025,2.330797
5,2,-1.119773,-2.829964
5,3,-0.493592,-1.223306
5,4,3.147541,-3.881703
5,5,3.356629,-3.423741
5,6,5.120000,-4.607531
5,7,4.222539,-3.514465
5,8,-2.185980,-0.507273
5,9,3.408110,-0.336124
5,10,3.949419,0.000000
5,11,4.696646,-3.235573
5,12,0.180827,0.887946
5,13,-1.785237,0.000000
5,14,0.000000,-2.811685
5,15,3.131056,-5.120000
5,16,0.000000,-2.217328
5,17,-0.547666,-5.120000
5,18,-3.524833,-3.307535
5,19,-3.442993,-1.868195
5,20,-0.269639,-1.709393
5,21,0.000000,-2.440531
5,22,4.980103,0.891764
5,23,0.147438,0.654024
5,24,-2.119837,-4.615755
5,25,-5.120000,1.783777
5,26,5.067909,0.000000
5,27,-1.195955,0.631698
5,28,-2.826785,-2.493712
5,29,-0.165596,4.803350
5,30,-1.803427,-1.965951
6,1,-0.886308,-0.870567
6,2,-4.989878,-2.534796
6,3,-0.679755,-2.403291
6,4,2.277820,-5.120000
6,5,-1.599942,-2.290537
6,6,0.000000,-3.536998
6,7,1.496323,1.605535
6,8,-2.073973,1.335518
6,9,-1.711890,0.787545
6,10,2.516580,3.522582
6,11,3.914286,-1.605500
6,12,-1.018646,0.905863
6,13,-3.272526,5.081995
6,14,-5.120000,0.957676
6,15,2.440553,0.000000
6,16,-5.120000,-0.548933
6,17,-2.131649,0.000000
6,18,-2.173164,-1.676542
6,19,-2.296507,-0.640125
6,20,-3.409911,-0.017558
6,21,3.865042,-0.655024
6,22,2.078080,-1.034219
6,23,1.152213,1.110977
6,24,-1.327364,0.504245
6,25,-3.095036,2.617716
6,26,2.838542,4.483456
6,27,0.596683,-1.145664
6,28,-2.439658,1.672888
6,29,-1.063242,5.120000
6,30,0.015473,0.576881
7,1,-0.740801,-3.579349
7,2,-1.987208,-0.246011
7,3,-1.075488,0.672317
7,4,-2.842180,0.000000
7,5,-4.982951,1.723446
7,6,-3.796252,-0.015955
7,7,-2.753201,5.120000
7,8,-1.152161,2.834812
7,9,-4.796706,2.381634
7,10,1.900565,2.646545
7,11,-0.599931,-0.109779
7,12,-2.062188,0.921451
7,13,-2.501066,5.120000
7,14,-5.076759,4.236564
7,15,-1.721151,4.138489
7,16,-5.120000,1.364354
7,17,-3.110122,4.721090
7,18,-0.206252,2.555588
7,19,0.142301,1.405005
7,20,-2.166794,1.108779
7,21,3.035848,1.588872
7,22,-3.041920,-2.662296
7,23,1.098303,0.473449
7,24,-1.186825,5.120000
7,25,1.441284,0.938652
7,26,-0.268955,3.787976
7,27,2.501175,-1.413622
7,28,-1.711024,3.378812
7,29,-1.193761,0.000000
7,30,-0.959363,0.953333
8,1,-0.859585,-0.147348
8,2,1.414027,1.977504
8,3,-1.362600,3.562137
8,4,-2.975279,3.947071
8,5,-5.120000,1.845742
8,6,-3.400695,3.261181
8,7,-4.501948,0.000000
8,8,-0.181506,2.994110
8,9,-2.042109,2.454638
8,10,1.067449,-0.581142
8,11,-5.050030,0.642599
8,12,-1.922977,0.941283
8,13,-0.064955,0.593541
8,14,-4.636450,4.365543
8,15,-4.022995,4.288258
8,16,0.000000,1.586579
8,17,-2.186644,5.095298
8,18,0.658132,4.848501
8,19,1.162454,1.330228
8,20,-0.430146,1.942563
8,21,-1.530916,2.451075
8,22,-3.392747,-0.551243
8,23,-1.042686,0.100374
8,24,-1.100825,0.000000
8,25,3.855031,-0.569983
8,26,-2.711808,-1.332024
8,27,1.889286,0.153442
8,28,-0.880124,0.459318
8,29,-1.241445,-4.129615
8,30,-1.802596,1.278964
9,1,-1.056136,3.216533
9,2,0.808091,2.710948
9,3,-1.320614,2.936194
9,4,-0.710333,2.066179
9,5,-1.512316,1.235507
9,6,-0.918974,1.453774
9,7,-4.171262,-3.435161
9,8,0.317511,2.485120
9,9,2.852929,0.884084
9,10,0.385346,-1.690091
9,11,-5.120000,1.298488
9,12,-0.766304,0.947372
9,13,0.098612,-3.299434
9,14,-2.082893,1.350700
9,15,-2.548444,-0.831742
9,16,3.931302,0.607634
9,17,-1.266781,2.820307
9,18,1.134450,2.043657
9,19,0.508827,0.684629
9,20,0.175507,1.820751
9,21,-3.531245,1.720261
9,22,-1.959534,1.869754
9,23,-2.872875,0.441304
9,24,-0.991154,-3.824103
9,25,2.784265,-0.927908
9,26,-1.216414,-5.120000
9,27,-1.395137,1.644498
9,28,-2.214440,-2.047157
9,29,-1.088146,-3.118973
9,30,-2.271196,1.132841
10,1,-1.156003,0.073300
10,2,-2.116463,1.396871
10,3,-0.796778,0.403478
10,4,1.271972,-2.084961
10,5,2.661780,0.493122
10,6,2.830622,-2.540045
10,7,-0.135591,-2.145021
10,8,-0.061343,1.917608
10,9,4.149613,-0.437851
10,10,-0.629809,0.766567
10,11,0.000000,0.533658
10,12,0.081701,0.954395
10,13,-0.353334,-3.880437
10,14,0.503137,-1.463555
10,15,2.571556,-4.548560
10,16,0.964180,-1.790840
10,17,-0.515100,-2.299693
10,18,1.240708,-1.433974
10,19,-0.452888,-0.598596
10,20,-0.533637,0.990566
10,21,-4.080089,-0.014646
10,22,0.123004,2.860805
10,23,-1.960237,0.560491
10,24,-0.916256,-1.894653
10,25,1.343018,0.592756
10,26,2.220054,-0.257789
10,27,-3.327238,1.929785
10,28,-2.822731,-0.668708
10,29,-0.963156,0.096177
10,30,-0.848269,0.999097
11,1,-1.188968,-2.459197
11,2,-3.513705,-1.421485
11,3,-0.609925,-1.386820
11,4,-0.079105,-3.330462
11,5,4.359606,-1.371032
11,6,3.353475,-1.363497
11,7,3.191039,-0.630079
11,8,-0.523467,0.972326
11,9,3.323597,0.184583
11,10,1.653219,2.512044
11,11,3.367223,-2.216654
11,12,0.042916,0.960071
11,13,-1.116905,1.239563
11,14,2.181580,-1.657995
11,15,4.462510,-4.418512
11,16,-2.153646,-1.669765
11,17,-0.555831,-4.503093
11,18,0.988620,-0.889266
11,19,-0.833769,-1.001009
11,20,-1.289124,0.289544
11,21,0.365376,-2.019716
11,22,3.216923,-0.538760
11,23,-0.476137,0.989602
11,24,-0.931610,3.195601
11,25,1.389442,1.333605
11,26,5.120000,4.269595
11,27,-3.611777,1.255290
11,28,-1.243625,1.154046
11,29,-0.131246,3.127208
11,30,1.024964,0.865267
12,1,-0.811168,-1.468342
12,2,-1.046222,-2.565134
12,3,-0.341969,-0.319439
12,4,-1.111584,-1.384589
12,5,3.455943,-2.088538
12,6,0.656644,0.668049
12,7,3.361700,0.437098
12,8,-0.798494,1.046987
12,9,-0.566748,0.972829
12,10,3.778461,3.330108
12,11,3.103690,-1.717932
12,12,0.010142,0.964868
12,13,-1.712528,5.120000
12,14,1.639626,1.308542
12,15,-0.047944,-1.652184
12,16,-2.677743,-1.418163
12,17,-0.884665,-1.363060
12,18,0.764257,0.512906
12,19,-0.723881,0.677219
12,20,-0.740895,-0.058363
12,21,4.077738,-0.855621
12,22,4.235671,-2.942378
12,23,0.699560,0.667373
12,24,-0.172302,3.871701
12,25,2.212381,0.311695
12,26,0.852740,5.120000
12,27,0.203255,-0.282386
12,28,0.239247,1.934457
12,29,-0.033932,3.674062
12,30,1.732222,0.775654
13,1,-0.565507,1.337815
13,2,1.119216,-1.906190
13,3,-0.516071,2.149922
13,4,-1.320376,0.539598
13,5,-1.176621,-1.320403
13,6,-1.547638,2.304879
13,7,0.215273,-0.417393
13,8,0.137870,1.587107
13,9,-3.283072,1.568266
13,10,3.885349,3.364437
13,11,0.527925,0.712566
13,12,-0.017388,0.968897
13,13,-2.037189,0.000000
13,14,-1.203588,3.758687
13,15,-2.714122,-0.347381
13,16,0.241016,-1.285691
13,17,-1.690229,3.756940
13,18,0.654178,1.569149
13,19,-0.142487,1.947995
13,20,-0.102360,0.628960
13,21,2.375084,0.094718
13,22,2.424213,-2.101908
13,23,-0.237524,0.313274
13,24,-0.028684,0.426844
13,25,1.596317,-1.264976
13,26,-2.867130,0.124244
13,27,4.900446,-1.042012
13,28,-0.794375,0.633582
13,29,-0.311735,2.919916
13,30,0.233169,0.758147
14,1,-0.591705,3.276136
14,2,2.442538,-1.125670
14,3,-0.865224,3.565025
14,4,-0.868100,0.919923
14,5,-4.749882,0.400553
14,6,-0.241858,1.065086
14,7,-2.940388,-0.972391
14,8,0.688684,1.919534
14,9,1.257781,1.089813
14,10,3.098324,1.097298
14,11,-3.241951,2.413472
14,12,-0.040376,0.972261
14,13,-1.237577,-3.687174
14,14,-2.292072,4.422342
14,15,0.227226,-0.696328
14,16,2.676170,0.286886
14,17,-1.673415,3.083291
14,18,0.547743,0.975556
14,19,0.456014,0.857688
14,20,0.083045,0.818809
14,21,-0.195785,0.403863
14,22,-0.003698,-0.390185
14,23,-0.930152,0.130153
14,24,-0.271290,-2.346716
14,25,1.043934,-0.634903
14,26,-4.045662,-3.226408
14,27,5.120000,0.462363
14,28,-2.783903,-0.537714
14,29,-1.062035,1.527036
14,30,-2.145209,0.868861
15,1,-0.571954,1.762975
15,2,0.916743,-0.599594
15,3,-1.014176,3.854661
15,4,-0.312369,1.271672
15,5,-5.120000,1.391232
15,6,0.963467,-0.021565
15,7,-4.149898,-0.847945
15,8,0.558453,1.389693
15,9,4.307345,0.589616
15,10,0.895385,-0.815606
15,11,-2.996646,3.022968
15,12,-0.050077,0.970588
15,13,-0.361817,-1.764396
15,14,-1.052993,-0.092772
15,15,3.456502,0.022679
15,16,3.465543,-0.015219
15,17,-0.943864,1.872754
15,18,0.483516,-0.782734
15,19,0.134889,-0.760855
15,20,0.229195,0.983669
15,21,-2.174024,-0.598232
15,22,-0.920813,1.603373
15,23,-1.201753,-0.013569
15,24,-0.542411,-1.418522
15,25,1.095796,0.745868
15,26,-2.357396,0.224815
15,27,0.000000,1.797099
15,28,-2.415603,0.009462
15,29,-1.536265,0.180829
15,30,-1.392885,1.012292
16,1,-0.382298,-0.137303
16,2,-0.789788,0.911730
16,3,-0.941365,2.359135
16,4,0.403962,1.209544
16,5,0.000000,-0.712430
16,6,1.168522,-0.763252
16,7,-4.702477,-0.333235
16,8,-0.499006,0.984339
16,9,1.429943,0.564993
16,10,-1.190560,-1.995931
16,11,-0.448726,-0.425398
16,12,-0.007851,0.966904
16,13,0.312278,3.311561
16,14,0.371915,-3.364629
16,15,3.849879,0.151117
16,16,0.510500,-0.033074
16,17,-0.739321,0.374998
16,18,0.631332,-2.274169
16,19,-0.323935,-1.855985
16,20,0.092596,1.050432
16,21,-1.104224,0.003682
16,22,0.855659,0.387318
16,23,-0.245393,0.340539
16,24,-0.990425,-0.096141
16,25,0.902494,2.025054
16,26,0.539653,3.692320
16,27,-3.897912,2.612999
16,28,-2.161400,0.497344
16,29,-1.501410,-0.843984
16,30,-0.268406,1.086615
17,1,-0.343318,-0.797035
17,2,-0.869438,1.938402
17,3,-0.057212,0.936678
17,4,-0.074122,0.802449
17,5,4.197731,-0.879903
17,6,0.656293,0.423326
17,7,-0.647224,0.776789
17,8,-0.794595,0.875848
17,9,-2.398068,0.829110
17,10,-1.654533,0.048943
17,11,1.547553,-3.570208
17,12,0.026775,0.963883
17,13,0.009924,5.120000
17,14,0.904302,-1.868883
17,15,0.587822,0.952793
17,16,-1.750271,-0.909554
17,17,-0.834691,-0.588509
17,18,0.554345,-0.536356
17,19,-0.188470,-2.386768
17,20,-0.040051,1.044054
17,21,0.736269,0.886805
17,22,3.014533,-0.905326
17,23,0.215355,0.508304
17,24,-0.854220,1.674789
17,25,-0.156724,2.306144
17,26,0.148261,2.873402
17,27,-1.717705,2.290179
17,28,-1.744366,0.809286
17,29,-0.899130,0.143882
17,30,0.413365,1.016206
18,1,-0.728290,0.074281
18,2,-0.097046,2.605785
18,3,0.686204,-0.194450
18,4,-0.759425,0.554372
18,5,2.010977,0.350282
18,6,-0.278807,1.227233
18,7,0.832823,0.545824
18,8,0.095961,0.972684
18,9,-3.406982,1.165599
18,10,0.929372,1.789820
18,11,0.585128,-0.429014
18,12,0.017199,0.964033
18,13,-0.717836,0.000000
18,14,-0.441481,2.872863
18,15,-2.335729,-2.003282
18,16,-1.376591,-0.037174
18,17,-1.026130,0.353419
18,18,0.350685,1.637591
18,19,0.086797,-1.352832
18,20,-0.121311,0.962424
18,21,1.254410,1.111798
18,22,2.826760,-1.874374
18,23,-0.323665,0.996608
18,24,-0.794880,1.698093
18,25,-0.196685,1.235091
18,26,-0.580328,-0.781448
18,27,2.457830,0.944698
18,28,-1.281850,0.786982
18,29,0.379592,1.196845
18,30,0.321637,0.879041
19,1,-0.855717,1.473814
19,2,0.424545,2.435943
19,3,0.627856,0.015688
19,4,-1.128809,1.076644
19,5,-2.181322,1.466849
19,6,-0.748161,1.544720
19,7,-2.335019,0.134267
19,8,0.789398,1.050690
19,9,-0.736206,1.325067
19,10,2.256240,1.318019
19,11,-1.579184,0.885966
19,12,-0.019732,0.965874
19,13,-0.983890,-3.735101
19,14,-1.310907,2.738402
19,15,-2.999465,-3.786166
19,16,-0.101656,0.584467
19,17,-1.225101,1.286789
19,18,0.100016,3.025624
19,19,0.211922,1.156556
19,20,-0.103531,0.901693
19,21,0.458613,0.265196
19,22,0.252606,-1.225746
19,23,-0.764199,1.257994
19,24,-0.888802,0.877684
19,25,0.673535,0.646343
19,26,-2.916177,-2.313604
19,27,4.425781,-0.210131
19,28,-2.247662,0.644633
19,29,0.809236,0.883407
19,30,-0.236268,0.883109
20,1,-0.400071,1.775733
20,2,0.433911,1.633277
20,3,-0.029663,1.683135
20,4,-0.561145,1.303496
20,5,-3.507000,1.155327
20,6,0.250769,1.057943
20,7,-3.249022,-0.881166
20,8,0.610611,1.061554
20,9,2.733186,1.278407
20,10,1.593862,-0.131475
20,11,-1.563953,-0.733395
20,12,-0.041887,0.968397
20,13,-0.971386,-4.366000
20,14,-0.906705,1.497266
20,15,-0.980839,-3.181489
20,16,1.589800,0.902514
20,17,-1.362809,1.638362
20,18,0.660477,-0.573183
20,19,-0.049569,1.132501
20,20,0.023114,1.023718
20,21,-1.015771,-0.166691
20,22,-1.277347,0.802752
20,23,-1.162414,0.687679
20,24,-0.884900,-0.524731
20,25,1.310215,1.040326
20,26,-3.485828,-0.767993
20,27,4.567094,-0.674249
20,28,-3.037478,0.587140
20,29,0.493048,0.065137
20,30,-1.069776,0.956403
21,1,-0.342846,0.730712
21,2,-0.061484,0.910563
21,3,-0.547782,2.170440
21,4,0.068503,1.361846
21,5,-1.356049,0.380363
21,6,1.544707,-0.186846
21,7,-3.471881,-1.393816
21,8,0.097647,1.000803
21,9,1.387643,0.962085
21,10,-0.310744,-0.478129
21,11,-0.041857,-1.713944
21,12,-0.050216,0.969401
21,13,-0.402584,-3.395282
21,14,-0.557625,-0.538870
21,15,2.596912,-1.996675
21,16,1.612464,0.836688
21,17,-2.137818,-0.026468
21,18,0.908160,-2.496086
21,19,-0.242364,1.107991
21,20,0.107800,1.079863
21,21,-1.599481,0.262443
21,22,-1.234050,0.959843
21,23,-0.820455,-0.085535
21,24,-0.827422,-0.662135
21,25,1.329611,1.520220
21,26,-1.803220,1.718645
21,27,0.805336,1.167132
21,28,-1.884030,0.467055
21,29,-0.797968,0.083340
21,30,-1.170220,1.018944
22,1,-0.422332,-0.086471
22,2,-0.404108,0.347552
22,3,-0.240926,1.660279
22,4,0.263481,1.017145
22,5,2.503549,-0.836994
22,6,2.290070,-0.142915
22,7,-3.088335,0.543192
22,8,-0.392978,0.942465
22,9,-0.664220,0.811610
22,10,-1.185724,0.269280
22,11,0.340595,-1.357279
22,12,-0.041970,0.969111
22,13,-0.664590,1.724718
22,14,-0.022930,-1.838319
22,15,4.229727,-1.306059
22,16,0.147742,0.120429
22,17,-0.677724,-0.719334
22,18,0.848331,-0.431935
22,19,-0.239669,1.014455
22,20,0.125457,1.099043
22,21,-1.976719,0.713921
22,22,3.018870,-0.511748
22,23,-0.170520,-0.416344
22,24,-0.829918,-0.438696
22,25,-0.094518,2.110971
22,26,-0.673168,2.289934
22,27,-1.675391,2.163911
22,28,-1.125353,0.708282
22,29,-1.692246,0.595303
22,30,-0.037771,1.019603
23,1,-0.398286,0.295674
23,2,-0.194560,0.503310
23,3,0.202519,1.048482
23,4,-0.314439,0.715604
23,5,4.688071,-0.542594
23,6,0.965754,0.066594
23,7,-2.153638,2.028261
23,8,-0.475742,0.955652
23,9,-0.783443,0.817314
23,10,-0.160717,0.431124
23,11,-0.281759,-0.836112
23,12,-0.025153,0.966769
23,13,-1.080042,5.094223
23,14,0.015640,-0.665334
23,15,2.536087,-1.191321
23,16,-1.013319,-0.057718
23,17,0.910742,-0.045392
23,18,0.486785,1.794302
23,19,-0.018167,0.916402
23,20,0.048686,0.997522
23,21,-1.471279,1.079115
23,22,4.516149,-1.343117
23,23,-0.268110,0.115096
23,24,-0.291095,0.651399
23,25,-0.413296,1.910563
23,26,-0.986095,-0.254874
23,27,-1.564650,2.013651
23,28,-0.594114,0.859181
23,29,-2.105289,1.032157
23,30,0.872833,0.993621
24,1,-0.760245,0.680447
24,2,0.254097,0.914437
24,3,0.283608,0.434129
24,4,-0.843626,0.730738
24,5,2.012926,0.465694
24,6,-0.633997,0.229174
24,7,-1.553288,2.357730
24,8,0.146958,1.006748
24,9,0.898346,0.932042
24,10,1.556131,-0.301024
24,11,-1.035139,-1.058100
24,12,0.016924,0.965081
24,13,-1.063157,2.269606
24,14,0.005555,1.891708
24,15,-0.995548,0.684871
24,16,-1.905589,0.762860
24,17,1.646276,1.149861
24,18,0.316310,1.744074
24,19,0.156910,0.874505
24,20,-0.067708,0.904580
24,21,-0.291658,0.463265
24,22,3.468456,-1.731836
24,23,-0.715889,0.600009
24,24,0.148305,1.099618
24,25,0.745578,1.441105
24,26,-0.673331,-1.738407
24,27,-0.158172,-0.556837
24,28,-1.178128,0.881625
24,29,-0.463078,1.214350
24,30,1.307857,0.996347
25,1,-0.533126,0.932997
25,2,0.256277,1.266496
25,3,0.101844,0.851883
25,4,-0.663561,0.944215
25,5,-2.133807,0.434124
25,6,-0.623898,0.274554
25,7,-1.089639,-0.044526
25,8,0.517841,1.014907
25,9,1.702497,1.051986
25,10,1.856127,-0.684599
25,11,-1.460741,-1.039336
25,12,0.026971,0.966382
25,13,-0.881648,-2.485210
25,14,-0.259328,3.087528
25,15,-3.001053,1.296292
25,16,-0.713482,0.841058
25,17,1.855772,0.963439
25,18,0.345482,-0.578771
25,19,0.144751,0.898441
25,20,-0.067513,0.926417
25,21,0.630463,-0.012204
25,22,0.175654,-0.841929
25,23,-0.470438,0.829786
25,24,0.128660,0.968564
25,25,1.136789,1.439755
25,26,-0.560817,-0.107027
25,27,1.241393,-0.903901
25,28,-0.656343,0.973335
25,29,0.931609,0.517346
25,30,1.485048,0.995891
26,1,-0.460070,0.896130
26,2,0.021007,1.354890
26,3,-0.199775,1.308643
26,4,-0.520975,1.090537
26,5,-2.389836,-0.118835
26,6,1.259550,0.315160
26,7,0.004643,-1.542580
26,8,0.198292,1.010899
26,9,1.468100,0.971515
26,10,0.518717,0.029654
26,11,-0.462404,-0.300108
26,12,-0.000274,0.967762
26,13,-1.344397,-5.120000
26,14,-0.645226,1.212277
26,15,1.138708,0.656291
26,16,0.484015,0.628082
26,17,1.868234,0.667150
26,18,0.305576,-1.024856
26,19,0.059530,0.929344
26,20,0.024572,1.024784
26,21,0.486815,0.412892
26,22,-0.896121,0.461004
26,23,-0.072315,0.922976
26,24,-0.276189,0.856414
26,25,0.261698,1.379044
26,26,-0.059593,2.026376
26,27,2.256130,0.090388
26,28,0.121319,1.011324
26,29,1.653182,-0.083985
26,30,0.582072,0.996790
27,1,-0.215175,0.786620
27,2,-0.229068,0.898257
27,3,-0.333711,1.175281
27,4,-0.325020,1.013804
27,5,-0.110446,-0.137539
27,6,1.930248,0.603607
27,7,0.416620,-1.302561
27,8,-0.262783,0.959670
27,9,0.499988,0.894995
27,10,-0.352486,0.827607
27,11,0.140721,1.029196
27,12,-0.021253,0.968825
27,13,-0.577807,0.000000
27,14,-1.013212,-1.415381
27,15,3.555651,-0.668233
27,16,-0.225869,0.531819
27,17,-0.220029,0.036432
27,18,0.837632,-0.806895
27,19,-0.040890,0.955106
27,20,0.083606,1.055735
27,21,-1.525426,0.684931
27,22,-0.561860,1.347762
27,23,0.281594,1.000880
27,24,-1.124194,0.305189
27,25,-0.350273,1.663716
27,26,0.336264,2.633401
27,27,1.900655,1.367970
27,28,0.646670,1.038466
27,29,0.707726,-0.309265
27,30,-0.795323,0.997086
28,1,-0.310555,0.422673
28,2,-0.276300,0.598483
28,3,-0.074035,1.002264
28,4,-0.225806,0.908289
28,5,1.733650,0.610865
28,6,0.728895,0.889521
28,7,-0.118282,1.079673
28,8,-0.163706,0.932233
28,9,-0.229235,0.845460
28,10,0.076855,0.353452
28,11,0.282161,0.114294
28,12,-0.023857,0.968872
28,13,-0.031017,4.651880
28,14,-0.895712,-0.758964
28,15,2.777333,-1.291327
28,16,-1.043393,0.080335
28,17,-1.278623,0.392495
28,18,1.370589,-0.209558
28,19,-0.107410,0.984180
28,20,0.005206,1.053425
28,21,-1.958025,1.111719
28,22,0.578837,0.940287
28,23,0.442951,0.985083
28,24,-1.133455,0.011925
28,25,0.647449,1.822945
28,26,0.171901,2.205476
28,27,-0.246926,1.621327
28,28,0.003458,1.041953
28,29,-1.111793,-0.205562
28,30,-0.710512,0.988657
29,1,-0.176991,0.197719
29,2,-0.294842,0.814201
29,3,0.130491,0.836412
29,4,-0.670563,0.840395
29,5,1.661352,1.162075
29,6,-0.245608,0.549608
29,7,-0.672529,1.932486
29,8,0.188874,0.967247
29,9,0.170401,0.934060
29,10,0.862714,0.150175
29,11,-0.344742,-0.042752
29,12,-0.022568,0.968397
29,13,-0.448682,0.491944
29,14,-0.326870,1.078388
29,15,0.185817,-1.580109
29,16,-0.807715,0.118332
29,17,-0.495796,1.063849
29,18,1.157350,0.300927
29,19,-0.096708,0.965133
29,20,-0.054975,1.030983
29,21,-0.690180,0.966586
29,22,1.713417,-0.473722
29,23,-0.045004,0.921835
29,24,-0.031388,0.247499
29,25,1.058793,1.591337
29,26,-0.246414,1.693920
29,27,-1.686755,0.773117
29,28,-0.486448,1.019453
29,29,-2.211449,0.547537
29,30,0.002677,0.971813
30,1,0.068245,0.507906
30,2,-0.029357,1.141457
30,3,0.092049,0.935951
30,4,-0.685653,0.922651
30,5,-0.232738,1.012013
30,6,-0.717725,0.284300
30,7,-1.132588,1.361305
30,8,0.366874,1.000131
30,9,0.684060,1.033856
30,10,1.282965,0.451136
30,11,-1.216312,-0.370439
30,12,0.009702,0.970578
30,13,-2.021792,-3.050175
30,14,0.015041,1.826946
30,15,-1.365202,-2.773161
30,16,-0.262668,0.629659
30,17,0.562407,1.312781
30,18,0.473453,0.744167
30,19,0.039059,0.948286
30,20,-0.043894,1.010294
30,21,0.449293,0.503549
30,22,2.539447,-1.326065
30,23,-0.379657,0.885502
30,24,0.516113,0.894785
30,25,0.338275,1.340025
30,26,-0.361801,1.274407
30,27,1.411008,0.156230
30,28,-0.225508,0.983142
30,29,-0.877446,1.020839
30,30,0.541135,0.959096
31,1,-0.871409,0.794070
31,2,0.199739,1.234402
31,3,0.003295,1.075237
31,4,-0.243303,0.994421
31,5,-1.332706,0.067355
31,6,1.179840,0.582155
31,7,-0.406938,-0.645553
31,8,0.227190,1.007724
31,9,0.507780,1.026014
31,10,1.083720,1.085043
31,11,-1.277138,-0.121794
31,12,0.031590,0.972617
31,13,-2.519169,-2.390452
31,14,0.048895,1.098318
31,15,-0.807478,-3.309405
31,16,0.334285,0.711447
31,17,1.097800,0.617034
31,18,-0.050716,0.806921
31,19,0.067087,0.950980
31,20,0.048428,0.984913
31,21,0.381161,0.334208
31,22,2.307297,-0.436903
31,23,-0.246517,0.920785
31,24,-0.086144,0.442014
31,25,-0.008817,1.329676
31,26,0.023599,1.291262
31,27,3.497256,0.091932
31,28,0.188874,0.967827
31,29,0.552885,0.674578
31,30,0.285271,0.960889
32,1,-1.031476,0.817197
32,2,0.157821,0.947221
32,3,-0.118858,1.078792
32,4,0.032296,1.002183
32,5,-0.778918,-0.329544
32,6,1.405326,0.915089
