Iteracao,Particula,X0,X1
3,14,5.120000,-0.735970
3,15,-0.297860,0.602597
3,16,4.257586,-5.120000
3,17,5.120000,0.739434
3,18,5.114971,-0.270349
3,19,5.120000,0.000000
3,20,4.891496,-1.726633
3,21,-4.434969,-2.165635
3,22,-1.825229,-3.348308
3,23,2.380379,-2.373820
3,24,5.120000,-0.306551
3,25,5.120000,-5.120000
3,26,-2.441900,2.076227
3,27,3.528558,1.016590
3,28,4.090780,-1.484027
3,29,1.797063,-4.744213
3,30,2.034517,-1.808238
4,1,4.679012,4.011010
4,2,5.120000,-2.656239
4,3,3.933238,2.361688
4,4,0.395502,-1.164016
4,5,4.827207,-4.129531
4,6,4.549209,-4.939220
4,7,-0.574866,0.000000
4,8,0.000000,-4.907825
4,9,5.120000,1.652030
4,10,-0.996517,-4.284110
4,11,2.515127,3.597925
4,12,0.000000,4.185970
4,13,2.196892,-2.221838
4,14,5.120000,-2.618652
4,15,3.111636,-2.154782
4,16,5.120000,-0.802063
4,17,2.174507,1.510385
4,18,2.763841,-2.259234
4,19,5.120000,4.399473
4,20,5.120000,1.457003
4,21,-5.120000,-2.178672
4,22,2.311926,-1.722007
4,23,1.515342,-2.496906
4,24,1.049607,-3.520530
4,25,3.232432,-2.010159
4,26,1.669742,-0.802304
4,27,2.445196,3.783414
4,28,5.120000,-5.120000
4,29,-0.001685,-3.035309
4,30,-1.562750,1.434951
5,1,5.120000,4.724655
5,2,0.565266,-3.367879
5,3,4.885796,0.273819
5,4,2.832289,-0.873283
5,5,5.120000,-5.120000
5,6,5.120000,-5.120000
5,7,2.149883,-4.780998
5,8,-3.849913,-5.120000
5,9,2.874034,-0.470101
5,10,3.129628,-4.913091
5,11,5.120000,4.251184
5,12,-3.939754,4.784334
5,13,-1.046596,-3.318140
5,14,0.864988,-3.535980
5,15,4.668884,-4.572238
5,16,0.000000,2.809793
5,17,-0.545380,0.807173
5,18,-0.933008,-3.560803
5,19,3.552949,3.470716
5,20,2.205582,1.867230
5,21,-0.079057,-2.091514
5,22,5.120000,0.311022
5,23,0.334134,-1.179665
5,24,-2.529023,-5.120000
5,25,1.403903,1.447718
5,26,4.875924,-3.533279
5,27,0.349684,2.385490
5,28,1.550195,0.000000
5,29,-0.842645,-1.259063
5,30,-3.020351,4.044830
6,1,0.168395,1.172434
6,2,-3.154111,-2.120741
6,3,5.044908,-2.031460
6,4,3.479890,-0.635739
6,5,0.000000,-1.667980
6,6,2.012914,-1.616021
6,7,3.959378,-5.120000
6,8,-5.120000,-1.255715
6,9,-0.385313,-2.446392
6,10,5.120000,-3.503910
6,11,0.703121,2.883873
6,12,-4.005385,3.697977
6,13,-3.558245,-2.774390
6,14,-2.725584,-2.604695
6,15,4.497071,-5.027798
6,16,-3.689831,2.794180
6,17,-1.834109,-0.752326
6,18,-2.519662,-4.236715
6,19,0.864561,-0.377129
6,20,-1.493841,1.654239
6,21,5.015598,-1.587808
6,22,0.512011,2.002364
6,23,-0.666190,0.035518
6,24,-4.549035,-2.165154
6,25,-0.211607,3.589851
6,26,4.978451,-3.841836
6,27,-1.107936,0.850387
6,28,-1.795344,4.106312
6,29,-0.338293,0.307637
6,30,-0.924048,2.462084
7,1,-3.671198,-2.013862
7,2,-3.648662,-0.334086
7,3,4.640786,-3.645900
7,4,1.801609,-0.682890
7,5,-3.980192,1.856090
7,6,-0.751679,1.514376
7,7,4.085158,-1.623793
7,8,0.000000,2.154415
7,9,-2.540730,-3.394055
7,10,1.818189,-1.435000
7,11,-3.126998,1.419349
7,12,0.250641,1.689170
7,13,-3.168363,-2.284823
7,14,-3.641849,-1.076574
7,15,1.707325,-3.522419
7,16,-5.120000,-0.696989
7,17,-1.918527,-2.198626
7,18,-1.912519,-3.953901
7,19,-1.460596,-4.163455
7,20,-2.703549,-1.078831
7,21,5.120000,-0.835972
7,22,-3.013968,3.398897
7,23,-0.914914,1.063033
7,24,-4.155047,1.140796
7,25,-0.980371,3.190384
7,26,3.920807,-1.362871
7,27,-1.575127,-1.129428
7,28,-3.479485,3.124478
7,29,0.532922,1.459940
7,30,2.720241,-0.121852
8,1,-3.363441,-4.063959
8,2,-0.398534,1.064580
8,3,2.658870,-4.642449
8,4,-0.258360,-0.955163
8,5,-5.120000,2.672656
8,6,-2.252137,1.738934
8,7,4.186736,1.730738
8,8,5.120000,3.162805
8,9,-2.636431,-3.531372
8,10,-1.334059,0.720609
8,11,-5.120000,0.125668
8,12,4.455323,-1.841872
8,13,1.168401,-1.024499
8,14,-4.434052,0.245938
8,15,-1.315046,-0.569797
8,16,0.000000,-3.760192
8,17,-0.457795,-2.922740
8,18,0.356707,-1.900206
8,19,-1.273494,-5.120000
8,20,-1.691987,-3.422708
8,21,0.000000,-0.377390
8,22,-5.120000,1.324108
8,23,0.691368,0.972279
8,24,-0.452612,3.581170
8,25,-1.242758,-0.526289
8,26,1.665902,1.039679
8,27,-0.616624,-2.827013
8,28,-2.108788,-0.491511
8,29,1.431407,1.666962
8,30,5.011821,-2.894570
9,1,-0.091899,-3.034343
9,2,3.505031,1.755705
9,3,0.013982,-1.995752
9,4,-0.898573,-1.250726
9,5,-1.125110,2.488297
9,6,-2.483410,-0.848143
9,7,2.955994,2.031557
9,8,5.120000,2.694459
9,9,0.089815,-2.280162
9,10,-1.965768,0.871034
9,11,0.000000,-1.740519
9,12,5.070652,-4.553669
9,13,4.784509,0.048560
9,14,-4.419933,0.510275
9,15,-1.904482,1.928180
9,16,4.921487,-4.509328
9,17,0.950338,-2.705100
9,18,2.389484,0.066274
9,19,-0.671974,0.000000
9,20,1.582916,-5.003219
9,21,-3.589192,-0.024012
9,22,-1.579398,-2.142625
9,23,2.120872,-0.679775
9,24,3.111722,2.862794
9,25,-0.598551,-3.778927
9,26,-0.273349,2.074952
9,27,1.824949,-3.969562
9,28,0.712153,-3.765879
9,29,1.947778,-0.346092
9,30,5.120000,-3.739749
10,1,3.205739,-0.321629
10,2,5.120000,0.324737
10,3,-1.695346,1.080179
10,4,-0.115144,-1.314927
10,5,3.994890,1.417043
10,6,0.037823,-3.262417
10,7,1.723784,1.270668
10,8,0.509949,1.428700
10,9,3.151070,-0.841245
10,10,-1.213492,-0.544914
10,11,5.060627,-3.023268
10,12,3.345431,-5.120000
10,13,5.120000,0.583444
10,14,-3.239069,0.134908
10,15,0.515658,2.165684
10,16,5.120000,-4.352418
10,17,2.170700,-1.656693
10,18,3.935479,0.636045
10,19,0.276545,4.177465
10,20,4.244768,-5.120000
10,21,-5.096402,-0.747931
10,22,1.679723,-4.352897
10,23,2.735004,-2.111794
10,24,5.120000,-1.042442
10,25,0.184279,-3.916400
10,26,-1.284370,2.680075
10,27,3.606767,-2.538616
10,28,3.400806,-5.120000
10,29,2.323698,-2.177002
10,30,1.491108,-4.439293
11,1,5.120000,1.867904
11,2,0.000000,-2.190572
11,3,-1.281968,3.145845
11,4,1.568206,-1.215353
11,5,5.120000,-1.457680
11,6,2.512012,-3.224254
11,7,0.592056,0.309718
11,8,-3.323769,-0.840184
11,9,5.014764,0.309013
11,10,0.542860,-1.920314
11,11,5.120000,-4.082088
11,12,0.206860,-3.151947
11,13,0.000000,-0.266992
11,14,-1.177645,-0.994614
11,15,3.012641,0.966987
11,16,1.870639,-1.631335
11,17,2.490694,-0.436362
11,18,4.657319,0.794038
11,19,1.427625,5.120000
11,20,3.370388,-0.993350
11,21,-2.513558,-1.553750
11,22,4.299124,-3.417866
11,23,2.778739,-2.374054
11,24,2.365574,-4.375453
11,25,0.936895,-3.901760
11,26,-2.123979,1.984046
11,27,4.416026,-0.783136
11,28,3.964409,-2.647867
11,29,1.727174,-3.346541
11,30,-1.921491,-3.676881
12,1,1.998118,1.901228
12,2,-3.305362,-3.880517
12,3,-0.438904,3.461561
12,4,2.880810,-1.042141
12,5,0.314942,-3.722031
12,6,4.152425,-2.287100
12,7,0.001086,-0.770621
12,8,-5.120000,-2.805572
12,9,2.736357,0.913187
12,10,2.409833,-2.985102
12,11,0.000000,-2.388083
12,12,-1.683527,-0.766632
12,13,-4.004903,-1.585196
12,14,2.098155,-1.989927
12,15,3.202790,-0.735267
12,16,-0.939353,0.704663
12,17,2.370192,0.200227
12,18,5.120000,-0.012501
12,19,2.242164,0.000000
12,20,0.474696,2.484505
12,21,-0.323798,-1.775453
12,22,5.120000,-1.884584
12,23,2.098959,-1.764244
12,24,-1.078509,-4.130174
12,25,1.598401,-1.138734
12,26,-2.717487,0.092331
12,27,3.150925,0.483928
12,28,3.019763,0.373303
12,29,0.932619,-2.914344
12,30,-4.114794,-2.725653
13,1,-0.646324,-0.205087
13,2,-4.693396,-4.625968
13,3,0.996295,0.078759
13,4,3.583984,-0.804609
13,5,-3.498270,-4.293275
13,6,4.845386,-1.483836
13,7,-0.329320,-1.048172
13,8,0.000000,-2.881195
13,9,0.032670,0.971718
13,10,2.822830,-3.732895
13,11,-4.286720,1.691760
13,12,-1.851748,2.261589
13,13,-5.120000,-0.147695
13,14,3.230700,-2.688281
13,15,2.935757,-2.007768
13,16,-2.722946,2.683496
13,17,0.713770,1.433952
13,18,4.410026,-0.386408
13,19,1.753632,-4.235942
13,20,-2.066448,3.963354
13,21,1.601258,-0.618152
13,22,0.641226,0.262610
13,23,0.171001,0.828608
13,24,-3.885402,-0.601844
13,25,0.906250,2.472444
13,26,-2.336477,-0.791650
13,27,0.474939,1.613346
13,28,0.575311,3.354190
13,29,-0.623269,-1.585417
13,30,-5.120000,-0.881660
14,1,-2.567969,-0.961178
14,2,-3.836493,-4.800031
14,3,1.756852,-2.244945
14,4,3.749399,0.497078
14,5,-5.120000,-1.995513
14,6,1.821548,-0.121205
14,7,-0.311605,-0.152948
14,8,4.284990,-0.244578
14,9,-2.224908,1.020591
14,10,2.529840,-1.880757
14,11,-4.594037,4.937150
14,12,-1.751809,4.421568
14,13,-0.051431,1.731993
14,14,2.607008,-3.143913
14,15,0.419962,-1.034962
14,16,-3.646417,3.166840
14,17,-1.040359,2.130580
14,18,3.088711,0.565864
14,19,1.329026,-5.120000
14,20,-3.351828,2.683507
14,21,3.098557,0.978054
14,22,-3.308511,2.260079
14,23,-1.548561,3.059252
14,24,-3.782546,3.207819
14,25,-0.080493,4.343436
14,26,-0.415847,0.183806
14,27,-1.829320,2.187598
14,28,-1.740505,4.888022
14,29,-1.894021,-0.474775
14,30,-0.095308,0.949846
15,1,-2.880039,-0.626913
15,2,0.412716,-4.018924
15,3,2.001616,-3.756378
15,4,3.098783,1.927155
15,5,-0.439619,0.068659
15,6,-1.656736,1.664498
15,7,-0.130867,0.929056
15,8,5.120000,2.972861
15,9,-2.825162,1.019492
15,10,1.044604,0.349159
15,11,-1.787469,5.120000
15,12,-1.120215,4.133117
15,13,4.200331,3.035469
15,14,1.010133,0.128988
15,15,-1.674823,1.379697
15,16,-3.364570,3.351910
15,17,-1.895739,2.578027
15,18,0.029192,1.590765
15,19,-0.314727,0.000000
15,20,-4.157994,1.538148
15,21,4.218925,2.297702
15,22,-5.120000,3.175113
15,23,-2.269183,4.821188
15,24,-0.310749,5.120000
15,25,-0.795098,4.072842
15,26,1.452389,1.707492
15,27,-3.095107,2.028820
15,28,-2.291402,2.849473
15,29,-2.769417,0.781608
15,30,4.201215,2.470770
16,1,-1.514245,0.338044
16,2,3.677464,0.976466
16,3,1.819898,-2.175968
16,4,-0.374464,2.966393
16,5,3.821529,1.936784
16,6,-3.166779,3.029428
16,7,0.032023,1.832916
16,8,0.017240,3.884160
16,9,-0.470387,0.989144
16,10,-0.478408,2.327628
16,11,1.813568,1.430678
16,12,0.287035,2.121725
16,13,3.975814,2.696126
16,14,-0.683882,3.189478
16,15,-3.357037,3.115522
16,16,0.127144,2.828217
16,17,-2.342380,2.871487
16,18,-2.494012,2.423651
16,19,-1.413208,4.361106
16,20,-1.068927,0.416752
16,21,1.110914,2.127470
16,22,-3.233156,1.794891
16,23,-0.836005,4.731129
16,24,2.747760,2.351704
16,25,-1.207574,1.884706
16,26,1.923055,2.258652
16,27,-1.336234,1.603198
16,28,-2.636937,1.125101
16,29,-3.381399,1.845940
16,30,5.120000,3.168771
17,1,0.030612,1.616187
17,2,5.120000,5.072273
17,3,0.077195,-0.588110
17,4,-2.915246,2.763538
17,5,5.120000,2.573578
17,6,-2.574744,2.579881
17,7,0.166030,1.795596
17,8,-4.152102,2.878036
17,9,1.928960,0.959897
17,10,-1.653996,2.786424
17,11,3.082122,-1.794641
17,12,1.433808,-0.544038
17,13,0.573390,0.987406
17,14,-1.691037,4.121140
17,15,-3.124836,2.639719
17,16,2.973987,1.171419
17,17,-0.667032,1.854306
17,18,-3.207998,1.788093
17,19,-0.991004,5.120000
17,20,1.690423,-0.096687
17,21,-2.384984,1.520462
17,22,-0.309008,0.481675
17,23,0.893891,4.503783
17,24,3.864237,-0.809576
17,25,-0.318686,-0.572073
17,26,0.858471,1.788570
17,27,0.361624,1.008337
17,28,-2.266812,-0.354510
17,29,-2.938846,2.126685
17,30,0.127811,3.260113
18,1,1.289915,2.164116
18,2,0.000000,5.120000
18,3,-1.363703,2.159917
18,4,-3.654992,1.741094
18,5,0.000000,1.994442
18,6,0.276337,1.648755
18,7,0.250025,1.057971
18,8,-4.933876,0.881150
18,9,2.791343,0.942799
18,10,-1.409510,1.651029
18,11,1.162959,-1.761887
18,12,1.166425,-1.433103
18,13,-2.287113,-0.414412
18,14,-2.333715,2.822367
18,15,-0.678095,1.033984
18,16,2.603679,-0.376064
18,17,0.973866,0.289546
18,18,-2.257340,0.709721
18,19,0.140484,1.167117
18,20,2.557148,0.543319
18,21,-3.068546,0.635917
18,22,2.257527,-0.540976
18,23,1.864282,0.835100
18,24,4.517602,-2.497381
18,25,0.683069,-1.277613
18,26,-0.161244,0.783982
18,27,1.550867,0.520160
18,28,-0.517652,-0.911393
18,29,0.176105,1.970263
18,30,-3.997111,1.499135
19,1,1.512359,1.680919
19,2,-4.121360,2.702129
19,3,-1.451344,3.978934
19,4,-3.230798,0.153413
19,5,-4.118978,0.752023
19,6,2.423827,0.889860
19,7,0.153412,0.385582
19,8,-4.231670,-0.729561
19,9,1.224135,0.943175
19,10,-0.084240,0.328012
19,11,-0.819946,-1.575839
19,12,0.746514,-1.383796
19,13,-3.277903,-0.959110
19,14,-0.762714,-0.030456
19,15,1.439032,-0.295836
19,16,2.245898,-0.419399
19,17,1.767008,-0.712503
19,18,-0.634327,-0.018336
19,19,0.978075,-2.173057
19,20,2.735610,1.408371
19,21,-3.408926,0.233878
19,22,2.595223,-0.967872
19,23,2.230037,-2.027701
19,24,4.749779,-1.513199
19,25,1.476743,-0.913758
19,26,-0.814644,0.099809
19,27,1.843420,0.365856
19,28,0.903068,-1.058843
19,29,2.558683,1.510624
19,30,-4.815065,-0.339506
20,1,0.318580,0.692284
20,2,-5.120000,0.300901
20,3,-0.960830,3.302310
20,4,-0.912377,-0.643012
20,5,-5.120000,-0.065727
20,6,3.495407,0.287067
20,7,-0.040519,-0.148114
20,8,-0.007020,-1.702407
20,9,-0.886348,0.945143
20,10,1.029299,-0.500229
20,11,-1.704873,-0.279831
20,12,0.035915,-0.018141
20,13,-2.745315,-1.303051
20,14,1.137336,-2.320995
20,15,2.885622,-1.286593
20,16,0.743622,-0.180522
20,17,1.191627,-1.518576
20,18,1.184694,-0.604339
20,19,0.712927,-3.027586
20,20,0.213478,1.429036
20,21,-3.459004,-0.259832
20,22,1.943561,-0.736134
20,23,2.152996,-3.481320
20,24,4.212447,-0.227594
20,25,1.667090,-0.249752
20,26,-0.960339,-0.497200
20,27,1.924899,0.140214
20,28,1.834360,-0.654096
20,29,3.527401,0.359894
20,30,-2.990772,-1.640960
21,1,-0.835619,-0.653694
21,2,-0.265203,-1.786475
21,3,0.050389,-0.459574
21,4,1.482164,-1.238293
21,5,-0.459956,-0.707396
21,6,2.052235,-0.308521
21,7,-0.190697,-0.552560
21,8,3.384786,-2.251894
21,9,-1.673439,0.458521
21,10,1.094655,-0.747336
21,11,-0.839581,0.815586
21,12,-0.532564,1.074382
21,13,-0.355431,-1.283700
21,14,2.579813,-3.906680
21,15,4.005519,-1.912125
21,16,-0.954817,0.160529
21,17,0.653035,-1.447727
21,18,1.772091,-0.708680
21,19,0.234691,-3.615495
21,20,-1.899592,0.389105
21,21,-1.428175,-0.491789
21,22,0.644847,0.100598
21,23,0.958526,-4.472844
21,24,3.516527,0.907410
21,25,1.597902,0.506950
21,26,-0.507328,-0.803009
21,27,1.166034,-0.177087
21,28,1.520904,-0.071774
21,29,3.999993,-0.841245
21,30,-0.119315,-1.746397
22,1,-1.678984,-1.474673
22,2,3.881899,-3.083524
22,3,0.846427,-3.242809
22,4,2.870320,-1.169109
22,5,3.592154,-0.674903
22,6,0.874357,-0.558902
22,7,-0.274578,-0.378290
22,8,3.452325,-2.027014
22,9,-1.165449,-0.003266
22,10,0.816357,-0.399222
22,11,0.509855,1.292137
22,12,-0.966642,1.586093
22,13,1.807075,-0.076105
22,14,1.404790,-4.492142
22,15,3.499507,-2.342157
22,16,-1.631733,0.417212
22,17,-0.375483,-0.485086
22,18,1.665289,-0.393346
22,19,-0.190420,-1.595838
22,20,-2.772712,-0.438565
22,21,0.244594,-0.544817
22,22,-0.950248,0.703683
22,23,-0.554975,-4.816286
22,24,2.507710,1.671636
22,25,0.110554,0.926473
22,26,0.111032,-0.835430
22,27,0.250082,-0.386773
22,28,0.620846,0.432929
22,29,2.964744,-1.344517
22,30,2.315512,-0.526198
23,1,-1.468887,-0.724363
23,2,3.723271,-2.872080
23,3,0.819436,-5.118249
23,4,3.677526,-0.456008
23,5,5.120000,-0.219094
23,6,-0.504439,-0.705164
23,7,-0.283956,-0.025324
23,8,1.422966,-0.805551
23,9,-0.716153,-0.375311
23,10,-0.023627,0.174874
23,11,1.573701,1.478502
23,12,-1.253319,0.705654
23,13,2.778597,0.894732
23,14,-0.200189,-2.110599
23,15,3.082225,-2.250827
23,16,-2.124373,0.420594
23,17,-0.911206,0.547355
23,18,0.735662,0.039693
23,19,-0.341883,0.806481
23,20,-2.272311,-0.924788
23,21,1.483421,-0.203951
23,22,-1.709496,0.982809
23,23,-1.431152,-3.312812
23,24,-0.054790,1.213606
23,25,-1.119845,0.716621
23,26,0.556435,-0.180917
23,27,-0.639223,-0.344051
23,28,-0.515519,0.597798
23,29,1.833938,-1.344112
23,30,3.022331,0.693267
24,1,-1.214867,0.136561
24,2,0.548436,-1.432283
24,3,0.506008,-3.569697
24,4,3.304490,0.302220
24,5,0.667301,0.253661
24,6,-1.276381,-0.768922
24,7,-0.283117,0.253063
24,8,-1.263913,0.319010
24,9,0.111372,-0.430085
24,10,-0.653837,0.549940
24,11,1.357697,1.445140
24,12,-0.564392,-0.621827
24,13,1.606918,1.324810
24,14,-1.332530,1.764855
24,15,0.601975,-0.060189
24,16,-2.469927,0.012002
24,17,-0.804454,0.985659
24,18,-0.001689,0.377835
24,19,-0.416892,2.119593
24,20,-0.355407,-0.825454
24,21,1.970816,0.221665
24,22,-1.456840,1.112274
24,23,-1.999761,-1.848657
24,24,-1.983954,0.172339
24,25,-1.043245,0.255626
24,26,0.608948,0.401375
24,27,-0.832323,-0.014026
24,28,-1.170248,0.346204
24,29,-0.159586,-0.975393
24,30,3.457716,1.624360
25,1,0.075032,0.784055
25,2,-2.222223,0.608230
25,3,0.051854,0.597235
25,4,0.689006,0.821280
25,5,-3.013949,0.551311
25,6,-1.517829,-0.761499
25,7,-0.037808,0.272385
25,8,-2.708618,0.942295
25,9,0.714572,-0.112922
25,10,-0.809271,0.575099
25,11,0.980729,1.280439
25,12,0.207293,-1.125352
25,13,-0.762525,0.399352
25,14,-1.304129,4.614155
25,15,-1.375357,1.684608
25,16,-0.340972,-0.331916
25,17,-0.596373,0.822535
25,18,-0.542587,0.560341
25,19,-0.323735,2.027961
25,20,1.317430,-0.370637
25,21,1.165281,0.354712
25,22,-0.743340,0.865049
25,23,-0.542582,-0.077462
25,24,-1.596306,-0.659711
25,25,-0.189563,-0.208071
25,26,0.619982,0.469373
25,27,-0.652869,0.239692
25,28,-0.673651,-0.167068
25,29,-1.552236,-0.240281
25,30,3.581179,1.011629
26,1,1.053153,0.687065
26,2,-3.324062,1.815463
26,3,-0.301643,3.231617
26,4,-1.447029,1.089808
26,5,-2.884535,0.477115
26,6,-0.742866,-0.482205
26,7,0.202393,0.182890
26,8,-1.295320,1.231486
26,9,1.101701,0.225807
26,10,-0.545581,0.204907
26,11,-0.074187,0.672131
26,12,0.732016,-1.115582
26,13,-2.209484,-0.351632
26,14,-0.765333,5.120000
26,15,-1.592465,1.876375
26,16,1.556145,-0.591665
26,17,-0.400249,0.358181
26,18,-0.408979,0.147992
26,19,-0.232535,1.682837
26,20,2.009180,0.020981
26,21,0.028022,0.158697
26,22,0.561369,0.294544
26,23,1.014667,1.343870
26,24,0.137442,-0.849743
26,25,0.682467,-0.468102
26,26,0.074968,0.064506
26,27,-0.446053,0.358817
26,28,0.236261,-0.529550
26,29,-2.478277,0.372363
26,30,1.885870,0.448582
27,1,1.070655,0.135107
27,2,-2.200568,1.754746
27,3,-0.417970,2.884277
27,4,-2.696068,0.873503
27,5,-1.246181,0.039184
27,6,0.280464,-0.033023
27,7,0.381609,0.083728
27,8,0.879395,0.211161
27,9,1.150200,0.351845
27,10,-0.186725,-0.190252
27,11,-0.872978,-0.316220
27,12,0.707744,-0.147434
27,13,-1.145528,-0.708609
27,14,-0.041582,0.072054
27,15,-0.696314,0.793413
27,16,2.165838,-0.661314
27,17,0.029646,-0.344784
27,18,-0.180275,-0.209639
27,19,-0.101092,1.111753
27,20,1.632631,0.292088
27,21,-0.841332,-0.090596
27,22,1.116748,-0.267742
27,23,1.570399,2.251323
27,24,1.411010,-0.307353
27,25,1.334611,-0.458428
27,26,-0.351221,-0.328099
27,27,-0.073634,0.241172
27,28,0.815873,-0.783902
27,29,-1.920756,0.802658
27,30,-0.266056,-0.026167
28,1,0.505768,-0.332083
28,2,-0.325055,0.525068
28,3,-0.256098,1.861796
28,4,-1.104934,0.010479
28,5,1.175101,-0.335390
28,6,0.902935,0.323200
28,7,0.174769,-0.040945
28,8,2.139269,-0.718695
28,9,0.383088,0.409706
28,10,0.228397,-0.333492
28,11,-0.826220,-0.937600
28,12,0.616891,0.634856
28,13,0.752709,-0.457240
28,14,0.543467,-3.859287
28,15,0.443724,-0.233526
28,16,0.975581,-0.608793
28,17,0.361147,-0.579095
28,18,-0.002988,-0.436030
28,19,0.034208,-0.161270
28,20,-0.151255,0.443211
28,21,-1.014488,-0.209788
28,22,1.111353,-0.565596
28,23,1.587409,2.765734
28,24,1.705572,0.225430
28,25,0.862452,-0.400989
28,26,-0.495825,-0.510782
28,27,0.318811,0.144374
28,28,0.569428,-0.799822
28,29,0.115859,1.123093
28,30,-1.678102,-0.381348
29,1,-0.297446,-0.490032
29,2,1.101487,-0.777669
29,3,-0.104683,-0.787490
29,4,0.332068,-0.649100
29,5,2.207368,-0.534776
29,6,1.076822,0.521300
29,7,-0.079735,-0.117354
29,8,2.377164,-1.295278
29,9,-0.220714,0.031820
29,10,0.389812,-0.179927
29,11,-0.006417,-0.671582
29,12,0.528746,1.159012
29,13,1.823578,0.164035
29,14,0.660678,-4.145809
29,15,1.057720,-0.933038
29,16,-0.694748,-0.238872
29,17,0.420199,-0.297170
29,18,0.147841,-0.469391
29,19,0.137582,-0.999818
29,20,-1.352233,0.463791
29,21,-0.448592,-0.237453
29,22,0.312848,-0.688688
29,23,1.038596,3.106924
29,24,0.381625,0.496975
29,25,0.035236,-0.161092
29,26,-0.322129,-0.644851
29,27,0.462502,0.021356
29,28,0.229853,-0.546931
29,29,1.648792,0.719139
29,30,-1.890021,-0.418813
30,1,-0.579353,-0.244870
30,2,1.673591,-1.397233
30,3,0.060085,-2.285297
30,4,1.240936,-0.633432
30,5,2.180299,-0.211312
30,6,0.939938,0.353606
30,7,-0.216248,-0.152868
30,8,2.478481,-0.994420
30,9,-0.475351,-0.298312
30,10,0.440462,0.025496
30,11,0.616526,-0.222494
30,12,0.052884,0.474864
30,13,2.248799,0.621719
30,14,0.638350,-1.169250
30,15,1.155115,-1.358307
30,16,-1.445432,0.191680
30,17,0.370399,0.088286
30,18,0.212880,-0.273779
30,19,0.139553,-1.563369
30,20,-2.161774,0.456209
30,21,0.263847,-0.108301
30,22,-0.304219,-0.584195
30,23,-0.085550,2.650471
30,24,-0.722960,0.225127
30,25,-0.588700,0.051161
30,26,-0.077241,-0.485120
30,27,0.405687,-0.089408
30,28,-0.104889,-0.116175
30,29,1.442047,0.134528
30,30,-0.323282,-0.369434
31,1,-0.245172,0.030872
31,2,0.467060,-0.963463
31,3,0.174780,-1.658927
31,4,0.829671,-0.481937
31,5,0.113385,0.179860
31,6,0.003295,-0.108654
31,7,-0.086597,-0.117295
31,8,2.051450,-0.166401
31,9,-0.185241,-0.332271
31,10,0.317004,0.136430
31,11,0.819105,0.219928
31,12,-0.309607,-0.199286
31,13,1.814220,0.726081
31,14,0.164047,2.154141
31,15,0.775775,-1.486371
31,16,-0.941781,0.313766
31,17,0.018549,0.271564
31,18,0.149089,-0.028583
31,19,0.067602,-1.231594
31,20,-0.805430,0.319259
31,21,0.645866,0.024231
31,22,-0.690623,-0.159326
31,23,-0.880105,0.695960
31,24,-1.391022,-0.096898
31,25,-0.848911,0.147525
31,26,0.165728,0.013394
31,27,0.285544,-0.137482
31,28,-0.248712,0.264059
31,29,0.552913,-0.355171
31,30,1.038464,-0.140996
32,1,0.225289,0.228471
32,2,-0.696815,-0.272289
32,3,0.249424,-0.699718
